year,month,n_profiles,median_850,q25_850,q75_850,n_850,median_700,q25_700,q75_700,n_700,median_500,q25_500,q75_500,n_500
2003,1,62,0.07785648362387788,-0.221563937266258,0.7432106720769781,62,-0.014040479881457457,-0.1853215399077747,0.15030854486653128,62,-0.2681174964049382,-0.333123679435256,-0.21805804092392642,62
2003,2,55,0.08147745790331264,-0.27248440601671203,0.34625131878914595,55,-0.1984501984501979,-0.41434582005696413,0.00952054984105,55,-0.41957729819001455,-0.5015829658674276,-0.2846976398355741,55
2003,3,61,-0.36160420775805197,-0.58515552817986,-0.06197706848466595,61,-0.5337654291569371,-0.6251628028132316,-0.4052772268690182,61,-0.5595558254532832,-0.6166450106811725,-0.4924104562289922,61
2003,4,51,-0.691244239631338,-0.8226574145281715,-0.5135946165880174,51,-0.7400937758573144,-0.8074548694291539,-0.6694822352407284,51,-0.6957206615909683,-0.7319828922321591,-0.6318104506385459,51
2003,5,47,-0.777063236870312,-0.8441238192848931,-0.6143670227254725,47,-0.7265738527164485,-0.8166510922583334,-0.6286355276597,47,-0.6450503139244861,-0.7345607325104007,-0.5800523210750735,47
2003,6,59,-0.7403020432336392,-0.8417419799149375,-0.5642203749468713,59,-0.7035687039077717,-0.8061184325420864,-0.5664419240673106,59,-0.6404079338312049,-0.6778995177578135,-0.5660646291054959,59
2003,7,61,-0.6793643091107565,-0.7688364941055867,-0.5221932114882534,61,-0.6609049313675658,-0.7250556150613835,-0.5907934684499867,61,-0.6171987458836986,-0.6537005929853678,-0.5750120211572366,61
2003,8,57,-0.5389452072372626,-0.6371963361210686,-0.45194736142496045,57,-0.6299480718481295,-0.6685768863419308,-0.5786634180299344,57,-0.6107393372571143,-0.6311107549286745,-0.5860761290584245,57
2003,9,56,-0.4480502814656918,-0.5862480144029186,-0.32434100523612436,56,-0.5440681627286033,-0.5978336344425471,-0.48275550889261293,56,-0.5705301656911457,-0.6109632152263131,-0.5424077775768925,56
2003,10,36,-0.5288617444673485,-0.6644317982248878,-0.3566112290785075,36,-0.491306770998645,-0.5890564078696302,-0.3515966381090864,36,-0.5386699657256417,-0.5855100729842233,-0.4719728830746727,36
2003,11,30,-0.08599982047636963,-0.395404891528197,0.7739015136451246,30,-0.13693249243145889,-0.29176031356459264,0.21767078925193178,30,-0.28403956082789217,-0.40715452923868345,-0.20432946778663025,30
2003,12,31,-0.07719027402546863,-0.44616022804382144,0.4154693951997508,31,-0.17662917170214795,-0.32881401233747815,0.06350509120002135,31,-0.3819709702062643,-0.46146337020922457,-0.2506041124249434,31
2004,1,30,0.051328114974976455,-0.26116085304928316,0.5923443357890832,30,0.009361542782250066,-0.3918200054341759,0.1599225163594326,30,-0.35525185887357424,-0.4643296977795158,-0.21866746963493383,30
2004,2,26,0.6166858984866326,-0.03493364079163959,1.3439946976282537,26,-0.0048419115866941516,-0.16612380400970356,0.25989006145291244,26,-0.2441032449728036,-0.3487409851446545,-0.134214587813657,26
2004,3,30,-0.23273406620899995,-0.561266377323903,0.06178243340913751,30,-0.37899580362134366,-0.5361556468841254,-0.19920778409432147,30,-0.5046984251147137,-0.5430433240420969,-0.3729317855068869,30
2004,4,29,-0.7158955322815901,-0.7944643772424456,-0.576036866359447,29,-0.6572270816218055,-0.711904118230153,-0.5886952122522195,29,-0.6636395389451625,-0.697877289909858,-0.5934462888105276,29
2004,5,31,-0.8196721311475392,-0.9278167662425522,-0.6374740918327075,31,-0.7309149972929069,-0.7892132333693473,-0.6056806013387733,31,-0.6557306094182829,-0.709263985320438,-0.5837900989736509,31
2004,6,28,-0.6772579811175372,-0.8091041102944136,-0.5353036939739159,28,-0.6703159447227904,-0.776402650485507,-0.5955557057037696,28,-0.6179292618611634,-0.6624803723218557,-0.5448802575435895,28
2004,7,30,-0.6257773486107576,-0.7079149767160049,-0.5248828989058447,30,-0.622227396834758,-0.6852550720870566,-0.525878955842336,30,-0.589880752635058,-0.648498319626764,-0.5477697651110965,30
2004,8,31,-0.5182625863770964,-0.6601701648642053,-0.3945305113707638,31,-0.5669332864551302,-0.6416326687130967,-0.465484530591165,31,-0.5601059985545648,-0.6054251324412427,-0.5383416648114794,31
2004,9,28,-0.40496676937183784,-0.5572053267160765,-0.2228008699075243,28,-0.5008048649615461,-0.5914478720660165,-0.3790491513657958,28,-0.5306533633275956,-0.5890205004548567,-0.48254451595739595,28
2004,10,29,-0.460517404848982,-0.5515942418942584,-0.07669691934040214,29,-0.446864962993995,-0.49381508825111337,-0.3580773998071895,29,-0.49775794374477017,-0.5513258072985033,-0.4368830077714762,29
2004,11,29,-0.4202784344628301,-0.5806719203649925,-0.08238363311821607,29,-0.37376191366099804,-0.4542563823021713,-0.16406143189171918,29,-0.46513649800034784,-0.5153390446406942,-0.36031166959419897,29
2004,12,32,0.7334275231049224,-0.10739814583839007,1.3497563945712228,32,0.07622831140645546,-0.18796539767630432,0.305208230776805,32,-0.252834142062483,-0.3607104950329072,-0.14259853640269599,32
2005,1,61,-0.08517887563884075,-0.35290343278793923,0.6920415224913516,61,0.009968102073364665,-0.29679094787609,0.26207740019219006,61,-0.24883499977378623,-0.3962242162918075,-0.15281173594132028,61
2005,2,56,-0.05455163193997175,-0.483777785484314,0.4276359748763883,56,0.004851072086931539,-0.18901383259053797,0.15213230160674154,56,-0.2580868801572288,-0.35110922112592635,-0.17810993673864167,56
2005,3,59,-0.33192901825609894,-0.6626320016798357,0.10621798571731872,59,-0.3594859351127887,-0.6021377990405936,-0.20390550975563967,59,-0.45743661235514504,-0.5533344005806292,-0.3689377148641721,59
2005,4,58,-0.6037260639282909,-0.7216903004234516,-0.42587558740642145,58,-0.5998806800590798,-0.6805091489422882,-0.5147597130083292,58,-0.6118812335699001,-0.6751461834170532,-0.5722953620263023,58
2005,5,60,-0.7040435953134394,-0.8261302942028296,-0.6137078847906388,60,-0.7179597170387134,-0.8076964716501918,-0.6347524318322508,60,-0.6681440856037524,-0.7300592451249125,-0.5923867888690696,60
2005,6,56,-0.712010813188105,-0.8328656420362816,-0.5354179396817285,56,-0.6857673247805374,-0.7590872512704601,-0.587732340124427,56,-0.6327969115472001,-0.6966667240928244,-0.5719009418068052,56
2005,7,42,-0.6533561236596612,-0.7226066214213719,-0.5160968471083313,42,-0.629341301597689,-0.6626493220355404,-0.5631779569468403,42,-0.6014705709230284,-0.6190176739603189,-0.5642935160741585,42
2005,8,59,-0.44091710758377417,-0.5853361936447996,-0.3219205201648214,59,-0.5160402511395888,-0.5969164907769167,-0.4217771298923428,59,-0.5246174252172707,-0.5923746473127741,-0.456572865445605,59
2005,9,60,-0.2754440689728361,-0.4442144216699341,-0.11119692269974954,60,-0.5346186883894323,-0.5997728431323781,-0.403723323322338,60,-0.5646767310356036,-0.619657289790301,-0.49838620233255787,60
2005,10,59,-0.4758883248730964,-0.6553003735883083,-0.20663942797414298,59,-0.5515142870726938,-0.5966954654124391,-0.38349655593063237,59,-0.5476660510730436,-0.6176208431282451,-0.5069225267338235,59
2005,11,58,0.08566907116855701,-0.20533949236849003,0.6240974285151936,58,-0.07183585507116269,-0.3258521497701657,0.033760437727390326,58,-0.3790205893064543,-0.5028436383576604,-0.30316826476646547,58
2005,12,58,0.6010694275770733,0.0,1.4115209450831006,58,0.2668911150679708,0.004754224302917175,0.41436614782171016,58,-0.17065885396260233,-0.29911340425645216,-0.10015081700677947,58
2006,1,62,0.937225162950921,0.03934433601778579,1.288605723648492,62,0.2598833061225556,-0.01872495067669762,0.3751248608162488,62,-0.18554962023656577,-0.3043658901737162,-0.13854830222042253,62
2006,2,54,0.017082336863681977,-0.31787396059964645,0.33052212218679927,54,-0.11098800999039651,-0.2591985142221699,0.09076222354114086,54,-0.34307040653731513,-0.4203373022654735,-0.2460627666989607,54
2006,3,57,-0.1427755568246716,-0.38595137012736397,0.11587485515642856,57,-0.4441440571594085,-0.604465243248512,-0.32917295295569826,57,-0.5077967015683283,-0.5524357393964294,-0.45096342185578303,57
2006,4,57,-0.6138243928476068,-0.689752252252249,-0.45784654246921014,57,-0.6427423674343857,-0.7118113225454372,-0.5572031994248215,57,-0.6141182554731942,-0.6737496760818869,-0.5835782788731795,57
2006,5,59,-0.7159904534606237,-0.8381427423781813,-0.5775974808777825,59,-0.647050488830116,-0.7352895833868641,-0.5240553437270368,59,-0.6502997309834988,-0.696902235624075,-0.5890416770922521,59
2006,6,60,-0.6373537462831496,-0.847236740827318,-0.4455419096470642,60,-0.6691684744571498,-0.7609155810449143,-0.5407567398867488,60,-0.6423383452844552,-0.6721830421541913,-0.5778991968994733,60
2006,7,61,-0.5247376311844063,-0.6902960307978211,-0.3634330444506601,61,-0.6177540831006187,-0.7065170848676886,-0.5692187364213073,61,-0.6132549839291693,-0.6564683208865332,-0.5641210953183976,61
2006,8,61,-0.4018081366147648,-0.5203550658096161,-0.2427839223091387,61,-0.5332986472424538,-0.6086534644731624,-0.47407533954044695,61,-0.5776097458517119,-0.6135096054534185,-0.5192319439636741,61
2006,9,60,-0.42666514082177964,-0.5447174294286247,-0.18783895795665795,60,-0.5265689573589258,-0.6251274434871704,-0.4348207142270707,60,-0.5775107984071624,-0.620443274324676,-0.5287257445496248,60
2006,10,59,-0.35700624760933464,-0.6711062232434194,-0.0698312592251054,59,-0.4514771631454351,-0.5937015447938605,-0.25351327906665105,59,-0.5051674419583664,-0.5848903553370952,-0.419136787718087,59
2006,11,60,-0.012948336138807269,-0.27510919649979665,0.24397910966989922,60,-0.05593959390793163,-0.21482944363477635,0.07817364895065064,60,-0.3593561945380312,-0.43704433895774497,-0.2458059623850278,60
2006,12,61,0.0894988066825767,-0.29099374363451186,0.3701418877236282,61,-0.09517464547444561,-0.2779907975460116,0.01886436521410964,61,-0.36765530073755254,-0.44240936138208686,-0.2964142721259983,61
2007,1,62,-0.32677164238543965,-0.6017215635815719,0.12362634165079332,62,-0.28568335673838785,-0.4344657921077275,-0.11796978870260193,62,-0.4335115560797288,-0.4917692552209251,-0.3322074165278899,62
2007,2,56,0.23433500714781758,-0.06370057767375846,0.6349410254453065,56,-0.13028994613815986,-0.30517125275599294,0.0071380984105836485,56,-0.35509870342249744,-0.40566474304986927,-0.27760084956283687,56
2007,3,61,-0.08766803039158302,-0.39354584809130266,0.3216627489793418,61,-0.33038131510117874,-0.5412214808939472,-0.17579326711786952,61,-0.45732732530768727,-0.5457561997904296,-0.3644148863481073,61
2007,4,37,-0.5788013987700484,-0.7138777841233583,-0.4417448923246806,37,-0.628587045640886,-0.7419960610085644,-0.5439542709629825,37,-0.6069424236125549,-0.6459176676178472,-0.5457196417413037,37
2007,5,59,-0.6803749622013907,-0.7607420664072487,-0.5541137712388129,59,-0.6466574499397939,-0.7756038775890144,-0.5654363772031972,59,-0.6326488280439744,-0.6929693406358772,-0.5550930501328806,59
2007,6,60,-0.7216634906759818,-0.837839060884229,-0.5268631308040033,60,-0.7170375833204788,-0.8087583027727452,-0.5657524848470632,60,-0.642280887602886,-0.6895442860160396,-0.5775550628248046,60
2007,7,62,-0.6720108239033858,-0.8068901809061855,-0.5623461446514664,62,-0.6454621041913704,-0.735315517881545,-0.5244659472270965,62,-0.5757368780935157,-0.648074072334934,-0.5226508843807928,62
2007,8,60,-0.5001605575964889,-0.6024857620434564,-0.3635639547368288,60,-0.5591144568896546,-0.6037583034554043,-0.4594737903953926,60,-0.5489273497695797,-0.5954751852146893,-0.5125080454450938,60
2007,9,60,-0.31088968246564375,-0.5866819976804277,-0.018908357494011447,60,-0.465331210791217,-0.5915499776599435,-0.39584327344939496,60,-0.5403254638869532,-0.611715362956606,-0.489622467204533,60
2007,10,62,-0.4369333912814432,-0.6278598539217178,-0.29216467408282104,62,-0.5031925285708223,-0.5811308761921739,-0.38168124171479173,62,-0.542018085234765,-0.6117478941087862,-0.48103828598169507,62
2007,11,60,-0.3518243833111674,-0.7195121703936214,0.0,60,-0.31066756197269285,-0.4134528849603041,-0.1593344646153606,60,-0.4206550228666236,-0.4897614733475762,-0.3493281425681148,60
2007,12,59,0.0,-0.5347083439596598,0.8122065951302535,59,-0.13815971262779772,-0.3045106940235895,0.00949264000239726,59,-0.3495033954918489,-0.4624237641616334,-0.26545056544333384,59
2008,1,60,-0.1251155227354812,-0.49674103484516147,0.3085918027655006,60,-0.1947818449014947,-0.34015666303432435,0.03556991265259689,60,-0.36776334891308904,-0.4388649396157954,-0.2459613254484299,60
2008,2,57,-0.054689636313919286,-0.47196002220988414,0.3156233561283542,57,-0.23166380947968307,-0.3992015968063882,-0.09463871669900155,57,-0.4126869322895611,-0.4662945277647008,-0.3523742809229658,57
2008,3,61,-0.24264482863208484,-0.5537865152983525,0.07629704984740178,61,-0.399600399600399,-0.5693889691510146,-0.29056969270053684,61,-0.4892680125082437,-0.5670013850415516,-0.41957729819001455,61
2008,4,56,-0.7007598833123734,-0.7934273188555071,-0.5183947873101475,56,-0.6983053659806453,-0.7793036538488367,-0.5224958848866059,56,-0.6184832781992777,-0.6751148276052454,-0.5845050245579745,56
