profile_id,datetime_utc,year,month,cycle,position_type,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,mean_gradient_c_100m,season,eligible
31004_20020628_1200_12,2002-06-28 12:00:00,2002,6,12,HE,744.4000000000001,860.2,115.79999999999995,1.2000000000000437,1.0362694300518516,,JJA,True
31004_20020628_1200_12,2002-06-28 12:00:00,2002,6,12,HE,3266.7,3586.0,319.3000000000002,1.599999999999966,0.5010961478233527,,JJA,True
31004_20020629_0000_00,2002-06-29 00:00:00,2002,6,00,G,0.0,48.60000000000002,48.60000000000002,0.6000000000000227,1.234567901234614,,JJA,True
31004_20020630_0000_00,2002-06-30 00:00:00,2002,6,00,E,192.29999999999995,407.0,214.70000000000005,0.4000000000000341,0.18630647414999255,,JJA,True
31004_20020702_1200_12,2002-07-02 12:00:00,2002,7,12,E,30.600000000000023,174.20000000000005,143.60000000000002,0.6000000000000227,0.41782729805015506,,JJA,True
31004_20020703_1200_12,2002-07-03 12:00:00,2002,7,12,G,0.0,210.10000000000002,210.10000000000002,3.7999999999999545,1.808662541646813,,JJA,True
31004_20020704_1200_12,2002-07-04 12:00:00,2002,7,12,G,0.0,219.10000000000002,219.10000000000002,2.0,0.9128251939753537,,JJA,True
31004_20020705_1200_12,2002-07-05 12:00:00,2002,7,12,G,0.0,164.60000000000002,164.60000000000002,3.0,1.8226002430133654,,JJA,True
31004_20020706_0000_00,2002-07-06 00:00:00,2002,7,00,G,0.0,29.600000000000023,29.600000000000023,1.0,3.378378378378376,,JJA,True
31004_20020709_1200_12,2002-07-09 12:00:00,2002,7,12,HE,695.4000000000001,1587.9,892.5,22.899999999999977,2.5658263305322104,,JJA,True
31004_20020711_0000_00,2002-07-11 00:00:00,2002,7,00,HE,495.0,746.8,251.79999999999995,0.4000000000000341,0.15885623510724153,,JJA,True
31004_20020712_0000_00,2002-07-12 00:00:00,2002,7,00,HE,370.0999999999999,483.79999999999995,113.70000000000005,1.3999999999999755,1.2313104661389402,,JJA,True
31004_20020712_0000_00,2002-07-12 00:00:00,2002,7,00,HE,1880.1,1956.9,76.80000000000018,1.1999999999999886,1.5624999999999816,,JJA,True
31004_20020718_0000_00,2002-07-18 00:00:00,2002,7,00,HE,460.70000000000005,593.5,132.79999999999995,1.1999999999999904,0.9036144578313183,,JJA,True
31004_20020718_0000_00,2002-07-18 00:00:00,2002,7,00,HE,3392.5,3779.6000000000004,387.10000000000036,0.39999999999997726,0.10333247222939211,,JJA,True
31004_20020718_1200_12,2002-07-18 12:00:00,2002,7,12,G,0.0,163.20000000000005,163.20000000000005,1.6000000000000227,0.9803921568627587,,JJA,True
31004_20020718_1200_12,2002-07-18 12:00:00,2002,7,12,HE,2098.4,2322.0,223.5999999999999,0.4000000000000341,0.1788908765653105,,JJA,True
31004_20020719_0000_00,2002-07-19 00:00:00,2002,7,00,HE,1275.7,1408.4,132.70000000000005,0.8000000000000114,0.602863602110031,,JJA,True
31004_20020719_0000_00,2002-07-19 00:00:00,2002,7,00,HE,2266.0,2401.3,135.30000000000018,0.39999999999997704,0.29563932002954657,,JJA,True
31004_20020719_1200_12,2002-07-19 12:00:00,2002,7,12,G,0.0,181.29999999999995,181.29999999999995,1.4000000000000377,0.7722007722007931,,JJA,True
31004_20020720_0000_00,2002-07-20 00:00:00,2002,7,00,HE,1530.8000000000002,1742.1999999999998,211.39999999999964,1.0,0.4730368968779573,,JJA,True
31004_20020720_1200_12,2002-07-20 12:00:00,2002,7,12,G,0.0,359.0999999999999,359.0999999999999,9.199999999999992,2.5619604566972973,,JJA,True
31004_20020721_0000_00,2002-07-21 00:00:00,2002,7,00,HE,557.2,759.5999999999999,202.39999999999986,0.7999999999999563,0.39525691699602605,,JJA,True
31004_20020722_1200_12,2002-07-22 12:00:00,2002,7,12,G,0.0,78.60000000000002,78.60000000000002,0.8000000000000114,1.0178117048346198,,JJA,True
31004_20020724_0000_00,2002-07-24 00:00:00,2002,7,00,HE,1252.4,1562.3000000000002,309.9000000000001,1.8000000000000114,0.5808325266214943,,JJA,True
31004_20020724_1200_12,2002-07-24 12:00:00,2002,7,12,HE,1724.8000000000002,2251.2,526.3999999999996,1.900000000000034,0.3609422492401283,,JJA,True
31004_20020726_0000_00,2002-07-26 00:00:00,2002,7,00,HE,3233.4,3576.8,343.4000000000001,1.6000000000000227,0.46592894583576655,,JJA,True
31004_20020726_1200_12,2002-07-26 12:00:00,2002,7,12,HE,2433.1,2641.8,208.70000000000027,1.400000000000034,0.6708193579300585,,JJA,True
31004_20020726_1200_12,2002-07-26 12:00:00,2002,7,12,HE,4654.3,4770.7,116.39999999999964,0.8000000000000114,0.6872852233677095,,JJA,True
31004_20020727_0000_00,2002-07-27 00:00:00,2002,7,00,HE,3652.3999999999996,3848.8999999999996,196.5,1.3999999999999773,0.7124681933842123,,JJA,True
31004_20020727_1200_12,2002-07-27 12:00:00,2002,7,12,HE,2702.4,2880.3,177.9000000000001,3.1999999999999886,1.7987633501967324,,JJA,True
31004_20020729_0000_00,2002-07-29 00:00:00,2002,7,00,G,0.0,163.89999999999998,163.89999999999998,1.0,0.6101281269066505,,JJA,True
31004_20020730_0000_00,2002-07-30 00:00:00,2002,7,00,HE,2973.5,3084.0,110.5,0.7999999999999543,0.7239819004524473,,JJA,True
31004_20020730_1200_12,2002-07-30 12:00:00,2002,7,12,G,0.0,352.5,352.5,1.1999999999999886,0.3404255319148904,,JJA,True
31004_20020730_1200_12,2002-07-30 12:00:00,2002,7,12,HE,855.2,984.8,129.5999999999999,1.599999999999966,1.2345679012345425,,JJA,True
31004_20020801_1200_12,2002-08-01 12:00:00,2002,8,12,HE,3623.6000000000004,3823.0,199.39999999999964,0.3999999999999777,0.20060180541623793,,JJA,True
31004_20020802_0000_00,2002-08-02 00:00:00,2002,8,00,HE,3610.5,3931.0,320.5,1.0,0.31201248049922,,JJA,True
31004_20020803_0000_00,2002-08-03 00:00:00,2002,8,00,G,16.600000000000023,146.60000000000002,130.0,1.0,0.7692307692307693,,JJA,True
31004_20020803_1200_12,2002-08-03 12:00:00,2002,8,12,HE,2109.8,2304.4,194.5999999999999,0.4000000000000341,0.20554984583763325,,JJA,True
31004_20020804_0000_00,2002-08-04 00:00:00,2002,8,00,G,0.0,100.20000000000005,100.20000000000005,2.0,1.9960079840319351,,JJA,True
31004_20020804_1200_12,2002-08-04 12:00:00,2002,8,12,HE,1698.8000000000002,1914.9,216.0999999999999,1.3999999999999773,0.6478482184173892,,JJA,True
31004_20020805_0000_00,2002-08-05 00:00:00,2002,8,00,HE,786.2,923.2,137.0,0.8000000000000114,0.5839416058394243,,JJA,True
31004_20020805_0000_00,2002-08-05 00:00:00,2002,8,00,HE,1387.1,1449.1999999999998,62.09999999999991,1.1999999999999886,1.9323671497584387,,JJA,True
31004_20020806_0000_00,2002-08-06 00:00:00,2002,8,00,HE,3434.0,3535.6000000000004,101.60000000000036,0.39999999999997726,0.393700787401551,,JJA,True
31004_20020806_1200_12,2002-08-06 12:00:00,2002,8,12,HE,4003.8,4387.8,384.0,1.6000000000000227,0.41666666666667257,,JJA,True
31004_20020807_0000_00,2002-08-07 00:00:00,2002,8,00,HE,1953.4,2218.1,264.6999999999998,0.8000000000000114,0.3022289384208583,,JJA,True
31004_20020808_0000_00,2002-08-08 00:00:00,2002,8,00,HE,1132.4,1253.8,121.39999999999986,0.39999999999997726,0.3294892915980047,,JJA,True
31004_20020808_1200_12,2002-08-08 12:00:00,2002,8,12,G,0.0,228.5,228.5,1.1999999999999922,0.5251641137855546,,JJA,True
31004_20020808_1200_12,2002-08-08 12:00:00,2002,8,12,HE,701.3,946.2,244.9000000000001,0.6000000000000227,0.2449979583503563,,JJA,True
31004_20020809_1200_12,2002-08-09 12:00:00,2002,8,12,G,0.0,247.60000000000002,247.60000000000002,5.800000000000011,2.3424878836833645,,JJA,True
31004_20020810_1200_12,2002-08-10 12:00:00,2002,8,12,E,108.5,282.9,174.39999999999998,0.5999999999999677,0.34403669724768793,,JJA,True
31004_20020810_1200_12,2002-08-10 12:00:00,2002,8,12,HE,1061.0,1171.4,110.40000000000009,0.39999999999997726,0.36231884057968927,,JJA,True
31004_20020811_0000_00,2002-08-11 00:00:00,2002,8,00,HE,4804.2,5021.2,217.0,0.39999999999997726,0.18433179723501256,,JJA,True
31004_20020811_1200_12,2002-08-11 12:00:00,2002,8,12,G,0.0,495.79999999999995,495.79999999999995,2.199999999999987,0.4437273093989486,,JJA,True
31004_20020811_1200_12,2002-08-11 12:00:00,2002,8,12,HE,3966.5,4074.0,107.5,0.6000000000000236,0.5581395348837429,,JJA,True
31004_20020812_0000_00,2002-08-12 00:00:00,2002,8,00,G,0.0,80.89999999999998,80.89999999999998,1.1999999999999886,1.4833127317676007,,JJA,True
31004_20020812_0000_00,2002-08-12 00:00:00,2002,8,00,HE,1357.2,1584.6,227.39999999999986,0.39999999999997726,0.17590149516269898,,JJA,True
31004_20020812_1200_12,2002-08-12 12:00:00,2002,8,12,G,0.0,282.6,282.6,1.6000000000000227,0.5661712668082175,,JJA,True
31004_20020813_1200_12,2002-08-13 12:00:00,2002,8,12,G,0.0,246.79999999999995,246.79999999999995,5.600000000000026,2.2690437601296707,,JJA,True
31004_20020814_0000_00,2002-08-14 00:00:00,2002,8,00,G,0.0,321.0,321.0,1.6000000000000227,0.4984423676012532,,JJA,True
31004_20020814_0000_00,2002-08-14 00:00:00,2002,8,00,HE,1175.4,1287.4,112.0,0.39999999999997726,0.35714285714283683,,JJA,True
31004_20020814_1200_12,2002-08-14 12:00:00,2002,8,12,G,9.100000000000023,182.60000000000002,173.5,2.8000000000000114,1.6138328530259431,,JJA,True
31004_20020815_0000_00,2002-08-15 00:00:00,2002,8,00,HE,585.9000000000001,769.3,183.39999999999986,1.1999999999999869,0.6543075245365255,,JJA,True
31004_20020816_0000_00,2002-08-16 00:00:00,2002,8,00,HE,497.4000000000001,668.5999999999999,171.19999999999982,0.3999999999999755,0.23364485981307004,,JJA,True
31004_20020816_1200_12,2002-08-16 12:00:00,2002,8,12,HE,2375.8,2722.6,346.7999999999997,0.5999999999999657,0.17301038062282761,,JJA,True
31004_20020817_1200_12,2002-08-17 12:00:00,2002,8,12,G,0.0,139.5,139.5,0.8000000000000114,0.5734767025089688,,JJA,True
31004_20020817_1200_12,2002-08-17 12:00:00,2002,8,12,HE,3066.1,3451.0,384.9000000000001,1.1999999999999886,0.3117692907248606,,JJA,True
31004_20020818_0000_00,2002-08-18 00:00:00,2002,8,00,HE,3337.7,3694.8,357.10000000000036,1.8000000000000114,0.5040604872584736,,JJA,True
31004_20020818_1200_12,2002-08-18 12:00:00,2002,8,12,G,0.0,245.20000000000005,245.20000000000005,3.2000000000000455,1.305057096247979,,JJA,True
31004_20020818_1200_12,2002-08-18 12:00:00,2002,8,12,HE,3655.8999999999996,3945.0,289.10000000000036,1.400000000000034,0.48426150121066497,,JJA,True
31004_20020819_0000_00,2002-08-19 00:00:00,2002,8,00,G,0.0,319.0,319.0,1.0,0.31347962382445144,,JJA,True
31004_20020819_1200_12,2002-08-19 12:00:00,2002,8,12,G,0.0,108.5,108.5,1.0000000000000036,0.9216589861751184,,JJA,True
31004_20020819_1200_12,2002-08-19 12:00:00,2002,8,12,HE,3835.7,3875.3999999999996,39.69999999999982,1.1999999999999886,3.0226700251889023,,JJA,True
31004_20020820_1200_12,2002-08-20 12:00:00,2002,8,12,G,0.0,154.20000000000005,154.20000000000005,1.8000000000000114,1.1673151750972832,,JJA,True
31004_20020821_1200_12,2002-08-21 12:00:00,2002,8,12,G,0.0,265.6,265.6,2.3999999999999773,0.9036144578313167,,JJA,True
31004_20020822_0000_00,2002-08-22 00:00:00,2002,8,00,G,0.0,45.299999999999955,45.299999999999955,1.0,2.2075055187637993,,JJA,True
31004_20020822_0000_00,2002-08-22 00:00:00,2002,8,00,HE,2922.4,3130.0,207.5999999999999,1.0,0.48169556840077093,,JJA,True
31004_20020822_0000_00,2002-08-22 00:00:00,2002,8,00,HE,3887.5,4172.4,284.89999999999964,1.4000000000000323,0.4914004914005034,,JJA,True
31004_20020822_1200_12,2002-08-22 12:00:00,2002,8,12,G,0.0,303.70000000000005,303.70000000000005,1.8000000000000114,0.5926901547579885,,JJA,True
31004_20020822_1200_12,2002-08-22 12:00:00,2002,8,12,HE,3599.0,3902.8999999999996,303.89999999999964,1.6000000000000227,0.5264889766370597,,JJA,True
31004_20020824_0000_00,2002-08-24 00:00:00,2002,8,00,G,0.0,426.79999999999995,426.79999999999995,0.8000000000000096,0.1874414245548289,,JJA,True
31004_20020824_1200_12,2002-08-24 12:00:00,2002,8,12,G,0.0,221.0,221.0,2.2000000000000437,0.9954751131221917,,JJA,True
31004_20020825_0000_00,2002-08-25 00:00:00,2002,8,00,G,0.0,28.600000000000023,28.600000000000023,0.40000000000003233,1.3986013986015104,,JJA,True
31004_20020826_0000_00,2002-08-26 00:00:00,2002,8,00,HE,1173.2,1337.6,164.39999999999986,1.1999999999999886,0.7299270072992637,,JJA,True
31004_20020826_1200_12,2002-08-26 12:00:00,2002,8,12,G,0.0,277.29999999999995,277.29999999999995,1.400000000000034,0.5048683736026088,,JJA,True
31004_20020827_1200_12,2002-08-27 12:00:00,2002,8,12,G,0.0,361.9000000000001,361.9000000000001,1.6000000000000192,0.44211108040895797,,JJA,True
31004_20020828_0000_00,2002-08-28 00:00:00,2002,8,00,G,0.0,221.20000000000005,221.20000000000005,0.3999999999999808,0.18083182640143794,,JJA,True
31004_20020829_0000_00,2002-08-29 00:00:00,2002,8,00,G,0.0,483.79999999999995,483.79999999999995,1.2000000000000437,0.2480363786688805,,JJA,True
31004_20020829_0000_00,2002-08-29 00:00:00,2002,8,00,HE,2338.7,2430.7,92.0,0.6000000000000227,0.652173913043503,,JJA,True
31004_20020829_1200_12,2002-08-29 12:00:00,2002,8,12,G,0.0,297.6,297.6,2.0,0.6720430107526881,,JJA,True
31004_20020830_0000_00,2002-08-30 00:00:00,2002,8,00,HE,2754.7,2925.0,170.30000000000018,0.39999999999997726,0.23487962419258768,,JJA,True
31004_20020830_1200_12,2002-08-30 12:00:00,2002,8,12,G,0.0,119.5,119.5,0.8000000000000114,0.6694560669456162,,JJA,True
31004_20020830_1200_12,2002-08-30 12:00:00,2002,8,12,HE,1555.9,1771.0,215.0999999999999,1.1999999999999886,0.5578800557880005,,JJA,True
31004_20020831_0000_00,2002-08-31 00:00:00,2002,8,00,G,0.0,127.89999999999998,127.89999999999998,1.1999999999999886,0.9382329945269655,,JJA,True
31004_20020831_1200_12,2002-08-31 12:00:00,2002,8,12,HE,4781.0,4803.9,22.899999999999636,1.1999999999999886,5.2401746724891165,,JJA,True
31004_20020901_1200_12,2002-09-01 12:00:00,2002,9,12,E,77.5,246.79999999999995,169.29999999999995,0.5999999999999659,0.35440047253394336,,SON,True
31004_20020901_1200_12,2002-09-01 12:00:00,2002,9,12,HE,3089.2,3287.7,198.5,0.6000000000000192,0.3022670025189014,,SON,True
31004_20020902_1200_12,2002-09-02 12:00:00,2002,9,12,G,0.0,145.39999999999998,145.39999999999998,0.39999999999997726,0.2751031636863668,,SON,True
31004_20020903_0000_00,2002-09-03 00:00:00,2002,9,00,HE,1905.9,2092.3,186.4000000000001,0.7999999999999536,0.4291845493561981,,SON,True
31004_20020903_1200_12,2002-09-03 12:00:00,2002,9,12,G,0.0,99.79999999999995,99.79999999999995,0.6000000000000227,0.6012024048096423,,SON,True
31004_20020903_1200_12,2002-09-03 12:00:00,2002,9,12,HE,2141.8,2231.4,89.59999999999991,1.800000000000011,2.0089285714285854,,SON,True
31004_20020904_0000_00,2002-09-04 00:00:00,2002,9,00,HE,2695.4,2874.1,178.69999999999982,0.4000000000000341,0.22383883603807192,,SON,True
31004_20020904_1200_12,2002-09-04 12:00:00,2002,9,12,HE,1667.8000000000002,1939.5,271.6999999999998,1.1999999999999886,0.4416635995583325,,SON,True
31004_20020905_1200_12,2002-09-05 12:00:00,2002,9,12,G,0.0,294.4,294.4,1.6000000000000227,0.543478260869573,,SON,True
31004_20020905_1200_12,2002-09-05 12:00:00,2002,9,12,HE,2276.1,2611.0,334.9000000000001,1.3999999999999755,0.41803523439832047,,SON,True
31004_20020906_1200_12,2002-09-06 12:00:00,2002,9,12,G,0.0,55.60000000000002,55.60000000000002,0.7999999999999563,1.43884892086323,,SON,True
31004_20020907_0000_00,2002-09-07 00:00:00,2002,9,00,HE,1551.8000000000002,1742.1999999999998,190.39999999999964,4.800000000000011,2.521008403361355,,SON,True
31004_20020907_1200_12,2002-09-07 12:00:00,2002,9,12,G,0.0,208.89999999999998,208.89999999999998,2.8000000000000114,1.3403542364767886,,SON,True
31004_20020907_1200_12,2002-09-07 12:00:00,2002,9,12,HE,1634.0,1815.1,181.0999999999999,3.199999999999988,1.7669795692987242,,SON,True
31004_20020908_0000_00,2002-09-08 00:00:00,2002,9,00,G,0.0,129.60000000000002,129.60000000000002,0.8000000000000114,0.6172839506172926,,SON,True
31004_20020908_1200_12,2002-09-08 12:00:00,2002,9,12,G,0.0,181.79999999999995,181.79999999999995,7.400000000000034,4.07040704070409,,SON,True
31004_20020908_1200_12,2002-09-08 12:00:00,2002,9,12,HE,1233.5,1490.8000000000002,257.3000000000002,0.8000000000000114,0.3109211037699226,,SON,True
31004_20020909_0000_00,2002-09-09 00:00:00,2002,9,00,E,238.60000000000002,388.0999999999999,149.4999999999999,1.0,0.6688963210702347,,SON,True
31004_20020910_1200_12,2002-09-10 12:00:00,2002,9,12,HE,474.79999999999995,1123.7,648.9000000000001,2.800000000000011,0.43149946062567585,,SON,True
31004_20020911_0000_00,2002-09-11 00:00:00,2002,9,00,HE,886.9000000000001,1095.9,209.0,3.5,1.674641148325359,,SON,True
31004_20020911_1200_12,2002-09-11 12:00:00,2002,9,12,HE,1051.0,1551.8000000000002,500.8000000000002,1.1000000000000227,0.21964856230032395,,SON,True
31004_20020912_0000_00,2002-09-12 00:00:00,2002,9,00,HE,1122.2,2352.3,1230.1000000000001,3.400000000000034,0.2764002926591361,,SON,True
31004_20020912_1200_12,2002-09-12 12:00:00,2002,9,12,G,0.0,236.0,236.0,3.0,1.271186440677966,,SON,True
31004_20020912_1200_12,2002-09-12 12:00:00,2002,9,12,HE,870.2,1147.3,277.0999999999999,1.6000000000000227,0.5774088776615024,,SON,True
31004_20020913_0000_00,2002-09-13 00:00:00,2002,9,00,HE,440.9000000000001,659.0999999999999,218.19999999999982,1.0,0.4582951420714944,,SON,True
31004_20020913_1200_12,2002-09-13 12:00:00,2002,9,12,G,0.0,330.0,330.0,1.3999999999999755,0.4242424242424168,,SON,True
31004_20020914_0000_00,2002-09-14 00:00:00,2002,9,00,G,0.0,75.60000000000002,75.60000000000002,0.4000000000000341,0.529100529100574,,SON,True
31004_20020914_1200_12,2002-09-14 12:00:00,2002,9,12,G,0.0,266.4,266.4,1.0,0.3753753753753754,,SON,True
31004_20020915_0000_00,2002-09-15 00:00:00,2002,9,00,G,0.0,31.600000000000023,31.600000000000023,0.6000000000000227,1.8987341772152604,,SON,True
31004_20020915_0000_00,2002-09-15 00:00:00,2002,9,00,HE,332.5,541.0999999999999,208.5999999999999,1.6000000000000245,0.7670182166826582,,SON,True
31004_20020915_1200_12,2002-09-15 12:00:00,2002,9,12,G,0.0,230.29999999999995,230.29999999999995,4.399999999999979,1.9105514546243942,,SON,True
31004_20020916_0000_00,2002-09-16 00:00:00,2002,9,00,HE,1176.7,1728.9,552.2,4.0,0.7243752263672582,,SON,True
31004_20020916_1200_12,2002-09-16 12:00:00,2002,9,12,HE,937.7,1176.2,238.5,4.100000000000022,1.719077568134181,,SON,True
31004_20020916_1200_12,2002-09-16 12:00:00,2002,9,12,HE,1348.5,1734.1,385.5999999999999,1.5000000000000002,0.38900414937759353,,SON,True
31004_20020917_0000_00,2002-09-17 00:00:00,2002,9,00,HE,264.70000000000005,854.5,589.8,9.399999999999979,1.5937605968124755,,SON,True
31004_20020917_1200_12,2002-09-17 12:00:00,2002,9,12,HE,1151.2,1635.9,484.70000000000005,7.300000000000011,1.5060862389106686,,SON,True
31004_20020918_0000_00,2002-09-18 00:00:00,2002,9,00,HE,1866.6999999999998,2582.4,715.7000000000003,3.399999999999979,0.4750593824227997,,SON,True
31004_20020918_0000_00,2002-09-18 00:00:00,2002,9,00,HE,2924.7,3254.5,329.8000000000002,1.6000000000000227,0.485142510612499,,SON,True
31004_20020918_1200_12,2002-09-18 12:00:00,2002,9,12,HE,1291.7,1623.5,331.79999999999995,2.8000000000000114,0.843881856540088,,SON,True
31004_20020919_0000_00,2002-09-19 00:00:00,2002,9,00,HE,3806.0,4019.7,213.69999999999982,0.5999999999999943,0.2807674309780041,,SON,True
31004_20020919_1200_12,2002-09-19 12:00:00,2002,9,12,HE,4690.9,4731.5,40.600000000000364,0.5999999999999943,1.4778325123152436,,SON,True
31004_20020920_1200_12,2002-09-20 12:00:00,2002,9,12,G,0.0,163.0,163.0,1.1999999999999886,0.7361963190183979,,SON,True
31004_20020921_0000_00,2002-09-21 00:00:00,2002,9,00,HE,587.2,741.8,154.5999999999999,0.5999999999999659,0.38809831824059915,,SON,True
31004_20020921_0000_00,2002-09-21 00:00:00,2002,9,00,HE,2127.1,2230.4,103.30000000000018,0.8000000000000114,0.774443368828664,,SON,True
31004_20020921_1200_12,2002-09-21 12:00:00,2002,9,12,HE,2213.3,2241.6,28.299999999999727,0.8000000000000114,2.8268551236749793,,SON,True
31004_20020922_0000_00,2002-09-22 00:00:00,2002,9,00,HE,315.1,457.29999999999995,142.19999999999993,1.1999999999999884,0.8438818565400766,,SON,True
31004_20020922_0000_00,2002-09-22 00:00:00,2002,9,00,HE,945.8,1147.9,202.10000000000014,0.600000000000023,0.2968827313211393,,SON,True
31004_20020922_1200_12,2002-09-22 12:00:00,2002,9,12,HE,4750.9,4781.1,30.200000000000728,1.0,3.3112582781456155,,SON,True
31004_20020923_0000_00,2002-09-23 00:00:00,2002,9,00,HE,2258.3,2287.5,29.199999999999818,0.39999999999997726,1.3698630136985608,,SON,True
31004_20020923_1200_12,2002-09-23 12:00:00,2002,9,12,G,13.600000000000023,323.5,309.9,1.0,0.32268473701193934,,SON,True
31004_20020924_1200_12,2002-09-24 12:00:00,2002,9,12,G,0.0,73.60000000000002,73.60000000000002,0.39999999999997726,0.5434782608695341,,SON,True
31004_20020924_1200_12,2002-09-24 12:00:00,2002,9,12,HE,3684.3999999999996,3989.8,305.40000000000055,1.4000000000000075,0.4584151931892616,,SON,True
31004_20020926_0000_00,2002-09-26 00:00:00,2002,9,00,HE,2864.8,2960.8,96.0,0.6000000000000192,0.62500000000002,,SON,True
31004_20020926_1200_12,2002-09-26 12:00:00,2002,9,12,HE,2844.5,3049.3,204.80000000000018,2.5999999999999943,1.269531249999996,,SON,True
31004_20020927_0000_00,2002-09-27 00:00:00,2002,9,00,E,50.60000000000002,322.1,271.5,0.5999999999999659,0.220994475138109,,SON,True
31004_20020930_0000_00,2002-09-30 00:00:00,2002,9,00,HE,2580.2,2875.4,295.2000000000003,1.1999999999999904,0.40650406504064673,,SON,True
31004_20020930_0000_00,2002-09-30 00:00:00,2002,9,00,HE,3130.5,3229.5,99.0,2.2000000000000153,2.222222222222238,,SON,True
31004_20020930_1200_12,2002-09-30 12:00:00,2002,9,12,G,0.0,72.39999999999998,72.39999999999998,0.6000000000000227,0.8287292817679874,,SON,True
31004_20020930_1200_12,2002-09-30 12:00:00,2002,9,12,HE,2545.4,2911.5,366.0999999999999,1.1999999999999886,0.32777929527451216,,SON,True
31004_20020930_1200_12,2002-09-30 12:00:00,2002,9,12,HE,4561.7,4822.8,261.10000000000036,1.2000000000000135,0.4595940252776759,,SON,True
31004_20021001_0000_00,2002-10-01 00:00:00,2002,10,00,HE,2322.0,3271.1,949.0999999999999,4.19999999999999,0.44252449689179124,,SON,True
31004_20021001_1200_12,2002-10-01 12:00:00,2002,10,12,HE,1845.1999999999998,2652.2,807.0,3.3999999999999773,0.4213135068153627,,SON,True
31004_20021002_0000_00,2002-10-02 00:00:00,2002,10,00,HE,813.5999999999999,1804.3000000000002,990.7000000000003,7.399999999999977,0.7469466034117266,,SON,True
31004_20021002_1200_12,2002-10-02 12:00:00,2002,10,12,HE,441.4000000000001,863.3,421.89999999999986,2.8000000000000114,0.663664375444421,,SON,True
31004_20021002_1200_12,2002-10-02 12:00:00,2002,10,12,HE,4871.1,4949.2,78.09999999999945,0.4000000000000057,0.5121638924455935,,SON,True
31004_20021003_0000_00,2002-10-03 00:00:00,2002,10,00,HE,1068.6,1413.1999999999998,344.5999999999999,2.1999999999999886,0.6384213580963405,,SON,True
31004_20021003_0000_00,2002-10-03 00:00:00,2002,10,00,HE,1759.4,2118.0,358.5999999999999,1.9999999999999991,0.5577244841048521,,SON,True
31004_20021003_1200_12,2002-10-03 12:00:00,2002,10,12,HE,1104.8,1806.6,701.8,2.8000000000000114,0.3989740666856671,,SON,True
31004_20021004_0000_00,2002-10-04 00:00:00,2002,10,00,HE,905.3,1052.7,147.4000000000001,0.5999999999999659,0.40705563093620456,,SON,True
31004_20021004_0000_00,2002-10-04 00:00:00,2002,10,00,HE,1425.6999999999998,1717.5,291.8000000000002,2.0,0.685400959561343,,SON,True
31004_20021004_0000_00,2002-10-04 00:00:00,2002,10,00,HE,2624.6,2811.7,187.0999999999999,1.0,0.5344735435595941,,SON,True
31004_20021004_1200_12,2002-10-04 12:00:00,2002,10,12,HE,1109.8,1361.2,251.4000000000001,1.0,0.39777247414478906,,SON,True
31004_20021004_1200_12,2002-10-04 12:00:00,2002,10,12,HE,2340.4,2344.8,4.400000000000091,0.8000000000000114,18.181818181818063,,SON,True
31004_20021005_0000_00,2002-10-05 00:00:00,2002,10,00,HE,2341.4,2361.7,20.299999999999727,0.40000000000003233,1.9704433497538802,,SON,True
31004_20021005_0000_00,2002-10-05 00:00:00,2002,10,00,HE,3291.9,3542.2,250.29999999999973,0.5999999999999659,0.2397123451857637,,SON,True
31004_20021005_1200_12,2002-10-05 12:00:00,2002,10,12,HE,2967.5,3258.9,291.4000000000001,0.5999999999999979,0.2059025394646526,,SON,True
31004_20021006_0000_00,2002-10-06 00:00:00,2002,10,00,HE,2041.1,3291.9,1250.8000000000002,2.800000000000013,0.22385673169171832,,SON,True
31004_20021006_1200_12,2002-10-06 12:00:00,2002,10,12,G,0.0,243.29999999999995,243.29999999999995,1.0,0.4110152075626799,,SON,True
31004_20021006_1200_12,2002-10-06 12:00:00,2002,10,12,HE,1472.1999999999998,2364.5,892.3000000000002,4.200000000000044,0.47069371287684,,SON,True
31004_20021007_0000_00,2002-10-07 00:00:00,2002,10,00,G,0.0,141.60000000000002,141.60000000000002,0.3999999999999764,0.282485875706198,,SON,True
31004_20021007_0000_00,2002-10-07 00:00:00,2002,10,00,HE,800.4000000000001,2143.6,1343.1999999999998,1.0,0.0744490768314473,,SON,True
31004_20021007_1200_12,2002-10-07 12:00:00,2002,10,12,G,0.0,218.60000000000002,218.60000000000002,0.7999999999999545,0.3659652333028154,,SON,True
31004_20021007_1200_12,2002-10-07 12:00:00,2002,10,12,HE,612.5999999999999,1564.1,951.5,1.8000000000000114,0.18917498686284934,,SON,True
31004_20021008_0000_00,2002-10-08 00:00:00,2002,10,00,HE,256.0,528.0,272.0,2.400000000000034,0.8823529411764831,,SON,True
31004_20021008_0000_00,2002-10-08 00:00:00,2002,10,00,HE,1114.8,1287.4,172.60000000000014,0.39999999999997726,0.23174971031284874,,SON,True
31004_20021008_1200_12,2002-10-08 12:00:00,2002,10,12,G,0.0,200.20000000000005,200.20000000000005,1.0,0.4995004995004994,,SON,True
31004_20021008_1200_12,2002-10-08 12:00:00,2002,10,12,HE,1428.5,1511.6999999999998,83.19999999999982,1.0,1.2019230769230795,,SON,True
