profile_id,year,month,cycle,has_G,has_E,has_HE
31004_20080912_1200_12,2008,9,12,True,False,False
31004_20080913_0000_00,2008,9,00,False,False,False
31004_20080913_1200_12,2008,9,12,True,False,False
31004_20080914_0000_00,2008,9,00,False,False,False
31004_20080914_1200_12,2008,9,12,False,False,False
31004_20080915_0000_00,2008,9,00,False,False,False
31004_20080915_1200_12,2008,9,12,False,False,True
31004_20080916_0000_00,2008,9,00,False,False,False
31004_20080916_1200_12,2008,9,12,False,False,True
31004_20080917_0000_00,2008,9,00,True,False,True
31004_20080917_1200_12,2008,9,12,False,False,False
31004_20080918_1200_12,2008,9,12,False,False,False
31004_20080919_0000_00,2008,9,00,False,False,True
31004_20080919_1200_12,2008,9,12,False,False,False
31004_20080920_0000_00,2008,9,00,False,False,False
31004_20080920_1200_12,2008,9,12,False,False,False
31004_20080921_0000_00,2008,9,00,False,False,True
31004_20080921_1200_12,2008,9,12,True,False,True
31004_20080922_0000_00,2008,9,00,False,False,False
31004_20080922_1200_12,2008,9,12,False,False,False
31004_20080923_0000_00,2008,9,00,True,False,False
31004_20080923_1200_12,2008,9,12,True,False,False
31004_20080924_0000_00,2008,9,00,False,False,False
31004_20080924_1200_12,2008,9,12,False,False,False
31004_20080925_0000_00,2008,9,00,False,False,False
31004_20080925_1200_12,2008,9,12,False,False,False
31004_20080926_0000_00,2008,9,00,False,False,False
31004_20080926_1200_12,2008,9,12,False,False,False
31004_20080927_0000_00,2008,9,00,False,False,False
31004_20080927_1200_12,2008,9,12,True,False,False
31004_20080928_0000_00,2008,9,00,True,False,True
31004_20080928_1200_12,2008,9,12,True,False,True
31004_20080929_0000_00,2008,9,00,False,False,False
31004_20080929_1200_12,2008,9,12,True,False,True
31004_20080930_0000_00,2008,9,00,True,False,True
31004_20080930_1200_12,2008,9,12,True,False,False
31004_20081001_0000_00,2008,10,00,False,False,False
31004_20081001_1200_12,2008,10,12,True,False,False
31004_20081002_0000_00,2008,10,00,False,False,False
31004_20081002_1200_12,2008,10,12,False,False,False
31004_20081003_0000_00,2008,10,00,False,False,False
31004_20081003_1200_12,2008,10,12,False,False,True
31004_20081004_0000_00,2008,10,00,False,False,False
31004_20081004_1200_12,2008,10,12,False,False,False
31004_20081005_0000_00,2008,10,00,False,False,True
31004_20081005_1200_12,2008,10,12,False,False,False
31004_20081006_0000_00,2008,10,00,False,False,False
31004_20081006_1200_12,2008,10,12,False,False,False
31004_20081007_0000_00,2008,10,00,True,False,False
31004_20081007_1200_12,2008,10,12,False,False,False
31004_20081008_0000_00,2008,10,00,False,False,False
31004_20081008_1200_12,2008,10,12,False,False,False
31004_20081009_0000_00,2008,10,00,True,False,False
31004_20081009_1200_12,2008,10,12,True,False,False
31004_20081010_0000_00,2008,10,00,False,False,False
31004_20081010_1200_12,2008,10,12,False,False,False
31004_20081011_0000_00,2008,10,00,False,False,False
31004_20081012_0000_00,2008,10,00,False,False,False
31004_20081012_1200_12,2008,10,12,False,False,False
31004_20081013_0000_00,2008,10,00,False,False,False
31004_20081013_1200_12,2008,10,12,True,False,False
31004_20081014_0000_00,2008,10,00,False,False,True
31004_20081014_1200_12,2008,10,12,False,False,False
31004_20081015_0000_00,2008,10,00,True,False,True
31004_20081015_1200_12,2008,10,12,True,False,False
31004_20081016_0000_00,2008,10,00,True,False,False
31004_20081016_1200_12,2008,10,12,True,False,False
31004_20081017_0000_00,2008,10,00,False,False,False
31004_20081017_1200_12,2008,10,12,True,False,False
31004_20081018_0000_00,2008,10,00,True,False,False
31004_20081018_1200_12,2008,10,12,False,False,False
31004_20081019_0000_00,2008,10,00,False,False,False
31004_20081019_1200_12,2008,10,12,False,False,False
31004_20081020_0000_00,2008,10,00,False,True,False
31004_20081020_1200_12,2008,10,12,False,False,False
31004_20081021_0000_00,2008,10,00,False,False,False
31004_20081021_1200_12,2008,10,12,False,False,False
31004_20081022_0000_00,2008,10,00,False,False,False
31004_20081022_1200_12,2008,10,12,False,False,False
31004_20081023_0000_00,2008,10,00,False,False,True
31004_20081023_1200_12,2008,10,12,False,False,True
31004_20081024_0000_00,2008,10,00,False,False,False
31004_20081024_1200_12,2008,10,12,False,False,True
31004_20081025_0000_00,2008,10,00,False,False,True
31004_20081025_1200_12,2008,10,12,False,False,False
31004_20081026_0000_00,2008,10,00,False,False,False
31004_20081026_1200_12,2008,10,12,False,False,True
31004_20081027_0000_00,2008,10,00,False,False,True
31004_20081027_1200_12,2008,10,12,False,False,False
31004_20081028_0000_00,2008,10,00,False,False,True
31004_20081028_1200_12,2008,10,12,True,False,True
31004_20081029_0000_00,2008,10,00,False,False,True
31004_20081029_1200_12,2008,10,12,False,False,False
31004_20081030_0000_00,2008,10,00,False,False,False
31004_20081030_1200_12,2008,10,12,False,False,False
31004_20081031_0000_00,2008,10,00,False,False,False
31004_20081031_1200_12,2008,10,12,False,False,False
31004_20081101_0000_00,2008,11,00,False,False,False
31004_20081101_1200_12,2008,11,12,False,False,False
31004_20081102_0000_00,2008,11,00,False,False,True
31004_20081102_1200_12,2008,11,12,False,False,False
31004_20081103_0000_00,2008,11,00,False,False,True
31004_20081103_1200_12,2008,11,12,False,False,True
31004_20081104_0000_00,2008,11,00,False,False,True
31004_20081104_1200_12,2008,11,12,False,False,True
31004_20081105_0000_00,2008,11,00,False,False,True
31004_20081105_1200_12,2008,11,12,False,False,True
31004_20081106_0000_00,2008,11,00,False,False,False
31004_20081106_1200_12,2008,11,12,False,False,False
31004_20081107_0000_00,2008,11,00,False,False,True
31004_20081107_1200_12,2008,11,12,False,False,True
31004_20081108_0000_00,2008,11,00,False,False,True
31004_20081108_1200_12,2008,11,12,True,False,True
31004_20081109_0000_00,2008,11,00,False,False,False
31004_20081109_1200_12,2008,11,12,False,False,False
31004_20081110_0000_00,2008,11,00,False,False,True
31004_20081110_1200_12,2008,11,12,False,False,True
31004_20081111_0000_00,2008,11,00,False,False,False
31004_20081111_1200_12,2008,11,12,False,False,True
31004_20081112_0000_00,2008,11,00,False,False,False
31004_20081112_1200_12,2008,11,12,False,False,False
31004_20081113_0000_00,2008,11,00,False,False,False
31004_20081113_1200_12,2008,11,12,True,False,False
31004_20081114_0000_00,2008,11,00,True,False,False
31004_20081114_1200_12,2008,11,12,True,False,False
31004_20081115_0000_00,2008,11,00,False,False,False
31004_20081115_1200_12,2008,11,12,False,False,False
31004_20081116_0000_00,2008,11,00,False,False,False
31004_20081116_1200_12,2008,11,12,False,False,True
31004_20081117_0000_00,2008,11,00,False,False,True
31004_20081117_1200_12,2008,11,12,False,False,True
31004_20081118_0000_00,2008,11,00,False,False,True
31004_20081118_1200_12,2008,11,12,False,False,False
31004_20081119_0000_00,2008,11,00,False,False,False
31004_20081119_1200_12,2008,11,12,True,False,False
31004_20081120_0000_00,2008,11,00,False,False,True
31004_20081120_1200_12,2008,11,12,True,False,False
31004_20081121_0000_00,2008,11,00,True,False,False
31004_20081121_1200_12,2008,11,12,False,False,False
31004_20081122_0000_00,2008,11,00,False,False,False
31004_20081122_1200_12,2008,11,12,False,False,False
31004_20081123_0000_00,2008,11,00,False,False,True
31004_20081123_1200_12,2008,11,12,False,False,False
31004_20081124_0000_00,2008,11,00,False,False,False
31004_20081124_1200_12,2008,11,12,True,False,False
31004_20081125_0000_00,2008,11,00,False,False,False
31004_20081125_1200_12,2008,11,12,False,False,True
31004_20081126_0000_00,2008,11,00,False,True,False
31004_20081126_1200_12,2008,11,12,False,False,True
31004_20081127_0000_00,2008,11,00,False,False,True
31004_20081127_1200_12,2008,11,12,False,False,False
31004_20081128_0000_00,2008,11,00,False,False,False
31004_20081128_1200_12,2008,11,12,False,False,True
31004_20081129_0000_00,2008,11,00,False,False,False
31004_20081129_1200_12,2008,11,12,False,False,False
31004_20081130_0000_00,2008,11,00,False,False,True
31004_20081130_1200_12,2008,11,12,False,False,False
31004_20081201_0000_00,2008,12,00,True,False,False
31004_20081201_1200_12,2008,12,12,True,False,False
31004_20081202_0000_00,2008,12,00,True,False,False
31004_20081202_1200_12,2008,12,12,False,False,True
31004_20081203_0000_00,2008,12,00,False,False,True
31004_20081203_1200_12,2008,12,12,True,False,True
31004_20081204_0000_00,2008,12,00,False,False,True
31004_20081204_1200_12,2008,12,12,False,False,True
31004_20081205_0000_00,2008,12,00,False,False,True
31004_20081205_1200_12,2008,12,12,True,False,False
31004_20081206_0000_00,2008,12,00,True,False,False
31004_20081206_1200_12,2008,12,12,False,False,False
31004_20081207_0000_00,2008,12,00,True,False,False
31004_20081207_1200_12,2008,12,12,True,False,False
31004_20081208_0000_00,2008,12,00,False,False,False
31004_20081208_1200_12,2008,12,12,False,False,True
31004_20081209_0000_00,2008,12,00,False,False,False
31004_20081209_1200_12,2008,12,12,False,False,False
31004_20081210_0000_00,2008,12,00,False,False,False
31004_20081210_1200_12,2008,12,12,True,False,False
31004_20081211_0000_00,2008,12,00,True,False,True
31004_20081211_1200_12,2008,12,12,False,False,False
31004_20081212_0000_00,2008,12,00,False,False,False
31004_20081212_1200_12,2008,12,12,False,False,True
31004_20081213_0000_00,2008,12,00,False,False,False
31004_20081213_1200_12,2008,12,12,False,False,False
31004_20081214_0000_00,2008,12,00,False,False,False
31004_20081214_1200_12,2008,12,12,True,False,False
31004_20081215_0000_00,2008,12,00,True,False,False
31004_20081215_1200_12,2008,12,12,True,False,True
31004_20081216_0000_00,2008,12,00,True,False,True
31004_20081216_1200_12,2008,12,12,False,False,True
31004_20081217_0000_00,2008,12,00,True,False,True
31004_20081217_1200_12,2008,12,12,True,False,True
31004_20081218_0000_00,2008,12,00,False,False,False
31004_20081218_1200_12,2008,12,12,False,False,False
31004_20081219_0000_00,2008,12,00,False,False,True
31004_20081219_1200_12,2008,12,12,False,False,True
31004_20081220_0000_00,2008,12,00,False,False,False
31004_20081220_1200_12,2008,12,12,False,False,False
31004_20081221_0000_00,2008,12,00,False,False,False
31004_20081221_1200_12,2008,12,12,False,False,True
31004_20081222_0000_00,2008,12,00,False,False,True
31004_20081222_1200_12,2008,12,12,False,False,True
31004_20081223_0000_00,2008,12,00,False,False,False
31004_20081223_1200_12,2008,12,12,False,False,True
31004_20081224_0000_00,2008,12,00,False,False,True
31004_20081224_1200_12,2008,12,12,False,False,True
31004_20081225_0000_00,2008,12,00,False,False,False
31004_20081225_1200_12,2008,12,12,False,False,True
31004_20081226_0000_00,2008,12,00,False,False,True
31004_20081226_1200_12,2008,12,12,True,False,True
31004_20081227_0000_00,2008,12,00,True,False,True
31004_20081227_1200_12,2008,12,12,True,False,False
31004_20081228_0000_00,2008,12,00,False,False,True
31004_20081228_1200_12,2008,12,12,False,False,True
31004_20081229_1200_12,2008,12,12,False,False,True
31004_20081230_0000_00,2008,12,00,False,True,True
31004_20081230_1200_12,2008,12,12,False,False,True
31004_20081231_0000_00,2008,12,00,True,False,False
31004_20081231_1200_12,2008,12,12,False,False,False
31004_20090101_0000_00,2009,1,00,False,False,False
31004_20090102_0000_00,2009,1,00,True,False,False
31004_20090102_1200_12,2009,1,12,False,False,False
31004_20090103_0000_00,2009,1,00,False,False,True
31004_20090103_1200_12,2009,1,12,False,False,True
31004_20090104_0000_00,2009,1,00,False,False,True
31004_20090104_1200_12,2009,1,12,False,False,True
31004_20090105_0000_00,2009,1,00,False,False,True
31004_20090105_1200_12,2009,1,12,True,False,False
31004_20090106_0000_00,2009,1,00,False,False,False
31004_20090106_1200_12,2009,1,12,True,False,False
31004_20090107_0000_00,2009,1,00,False,False,False
31004_20090107_1200_12,2009,1,12,False,False,False
31004_20090108_0000_00,2009,1,00,False,False,False
31004_20090108_1200_12,2009,1,12,False,False,False
31004_20090109_0000_00,2009,1,00,False,False,True
31004_20090109_1200_12,2009,1,12,False,False,False
31004_20090110_0000_00,2009,1,00,True,False,True
31004_20090110_1200_12,2009,1,12,False,False,False
31004_20090111_0000_00,2009,1,00,True,False,True
31004_20090111_1200_12,2009,1,12,False,False,False
31004_20090112_0000_00,2009,1,00,False,False,True
31004_20090112_1200_12,2009,1,12,False,False,False
31004_20090113_0000_00,2009,1,00,False,False,False
31004_20090113_1200_12,2009,1,12,True,False,False
31004_20090114_0000_00,2009,1,00,False,False,False
31004_20090114_1200_12,2009,1,12,False,False,True
31004_20090115_0000_00,2009,1,00,False,False,False
31004_20090115_1200_12,2009,1,12,False,False,False
31004_20090116_0000_00,2009,1,00,False,False,False
31004_20090116_1200_12,2009,1,12,False,False,True
31004_20090117_0000_00,2009,1,00,True,False,False
31004_20090117_1200_12,2009,1,12,False,True,False
31004_20090118_0000_00,2009,1,00,False,False,False
31004_20090118_1200_12,2009,1,12,True,False,False
31004_20090119_0000_00,2009,1,00,True,False,True
31004_20090119_1200_12,2009,1,12,True,False,False
31004_20090120_0000_00,2009,1,00,False,True,False
31004_20090120_1200_12,2009,1,12,True,False,False
31004_20090121_0000_00,2009,1,00,True,False,False
31004_20090121_1200_12,2009,1,12,False,False,False
31004_20090122_0000_00,2009,1,00,True,False,False
31004_20090122_1200_12,2009,1,12,False,False,True
31004_20090123_0000_00,2009,1,00,True,False,True
31004_20090123_1200_12,2009,1,12,True,False,False
31004_20090124_0000_00,2009,1,00,False,False,False
31004_20090124_1200_12,2009,1,12,False,False,True
31004_20090125_0000_00,2009,1,00,False,False,True
31004_20090125_1200_12,2009,1,12,True,False,False
31004_20090126_0000_00,2009,1,00,False,False,False
31004_20090126_1200_12,2009,1,12,True,False,False
31004_20090127_0000_00,2009,1,00,False,False,True
31004_20090127_1200_12,2009,1,12,False,False,True
31004_20090128_0000_00,2009,1,00,True,False,False
31004_20090128_1200_12,2009,1,12,False,False,False
31004_20090129_0000_00,2009,1,00,True,False,False
31004_20090129_1200_12,2009,1,12,False,False,False
31004_20090130_0000_00,2009,1,00,False,False,True
31004_20090130_1200_12,2009,1,12,True,False,False
31004_20090131_0000_00,2009,1,00,True,False,False
31004_20090131_1200_12,2009,1,12,False,False,True
31004_20090201_0000_00,2009,2,00,False,False,False
31004_20090201_1200_12,2009,2,12,False,False,True
31004_20090202_1200_12,2009,2,12,True,False,False
31004_20090203_0000_00,2009,2,00,False,True,False
31004_20090203_1200_12,2009,2,12,False,False,False
31004_20090204_0000_00,2009,2,00,False,False,True
31004_20090204_1200_12,2009,2,12,False,False,True
31004_20090205_0000_00,2009,2,00,True,False,False
31004_20090205_1200_12,2009,2,12,True,False,False
31004_20090206_0000_00,2009,2,00,True,False,False
31004_20090206_1200_12,2009,2,12,False,False,False
31004_20090207_0000_00,2009,2,00,False,False,False
31004_20090207_1200_12,2009,2,12,False,False,False
31004_20090208_1200_12,2009,2,12,True,False,False
31004_20090209_0000_00,2009,2,00,True,False,False
31004_20090209_1200_12,2009,2,12,True,False,False
31004_20090210_0000_00,2009,2,00,False,False,False
31004_20090210_1200_12,2009,2,12,False,False,False
31004_20090211_0000_00,2009,2,00,True,False,False
31004_20090211_1200_12,2009,2,12,True,False,False
31004_20090212_0000_00,2009,2,00,True,False,False
31004_20090212_1200_12,2009,2,12,False,False,False
31004_20090213_0000_00,2009,2,00,True,False,False
31004_20090213_1200_12,2009,2,12,False,False,False
31004_20090214_0000_00,2009,2,00,False,False,True
31004_20090214_1200_12,2009,2,12,False,False,False
31004_20090215_0000_00,2009,2,00,False,False,True
31004_20090215_1200_12,2009,2,12,True,False,False
31004_20090216_0000_00,2009,2,00,False,False,True
31004_20090216_1200_12,2009,2,12,True,False,True
31004_20090217_0000_00,2009,2,00,False,False,True
31004_20090217_1200_12,2009,2,12,False,False,True
31004_20090218_0000_00,2009,2,00,False,False,True
31004_20090218_1200_12,2009,2,12,True,False,True
31004_20090219_0000_00,2009,2,00,False,False,False
31004_20090219_1200_12,2009,2,12,False,False,False
31004_20090220_0000_00,2009,2,00,True,False,False
31004_20090221_0000_00,2009,2,00,True,False,False
31004_20090221_1200_12,2009,2,12,True,False,False
31004_20090222_0000_00,2009,2,00,True,False,False
31004_20090222_1200_12,2009,2,12,False,False,False
31004_20090223_0000_00,2009,2,00,False,False,False
31004_20090223_1200_12,2009,2,12,False,False,False
31004_20090224_0000_00,2009,2,00,False,False,True
31004_20090224_1200_12,2009,2,12,True,False,True
31004_20090225_0000_00,2009,2,00,True,False,False
31004_20090225_1200_12,2009,2,12,False,False,False
31004_20090226_0000_00,2009,2,00,False,False,False
31004_20090226_1200_12,2009,2,12,False,False,False
31004_20090227_0000_00,2009,2,00,False,False,False
31004_20090227_1200_12,2009,2,12,False,False,True
31004_20090228_0000_00,2009,2,00,False,False,True
31004_20090228_1200_12,2009,2,12,False,False,False
31004_20090301_0000_00,2009,3,00,False,False,False
31004_20090301_1200_12,2009,3,12,False,False,False
31004_20090302_0000_00,2009,3,00,True,False,False
31004_20090302_1200_12,2009,3,12,False,False,False
31004_20090303_1200_12,2009,3,12,False,False,False
31004_20090304_0000_00,2009,3,00,False,False,False
31004_20090304_1200_12,2009,3,12,True,False,False
31004_20090305_0000_00,2009,3,00,False,False,False
31004_20090305_1200_12,2009,3,12,True,False,False
31004_20090306_0000_00,2009,3,00,True,False,False
31004_20090306_1200_12,2009,3,12,False,True,False
31004_20090307_0000_00,2009,3,00,True,False,False
31004_20090307_1200_12,2009,3,12,True,False,False
31004_20090308_0000_00,2009,3,00,False,False,False
31004_20090308_1200_12,2009,3,12,True,False,False
31004_20090309_0000_00,2009,3,00,False,False,True
31004_20090309_1200_12,2009,3,12,True,False,True
31004_20090310_0000_00,2009,3,00,False,False,False
31004_20090310_1200_12,2009,3,12,False,False,False
31004_20090311_0000_00,2009,3,00,True,False,False
31004_20090311_1200_12,2009,3,12,True,False,False
31004_20090312_0000_00,2009,3,00,False,False,False
31004_20090312_1200_12,2009,3,12,True,False,False
31004_20090313_0000_00,2009,3,00,False,False,True
31004_20090313_1200_12,2009,3,12,True,False,True
31004_20090314_0000_00,2009,3,00,True,False,False
31004_20090314_1200_12,2009,3,12,False,False,False
31004_20090315_0000_00,2009,3,00,False,False,False
31004_20090315_1200_12,2009,3,12,False,False,True
31004_20090316_0000_00,2009,3,00,False,False,True
31004_20090316_1200_12,2009,3,12,False,False,True
31004_20090317_0000_00,2009,3,00,True,False,True
31004_20090317_1200_12,2009,3,12,True,False,True
31004_20090318_0000_00,2009,3,00,True,False,False
31004_20090318_1200_12,2009,3,12,True,False,True
31004_20090319_0000_00,2009,3,00,True,False,False
31004_20090319_1200_12,2009,3,12,True,False,False
31004_20090320_0000_00,2009,3,00,True,False,False
31004_20090320_1200_12,2009,3,12,False,False,False
31004_20090321_0000_00,2009,3,00,False,False,False
31004_20090321_1200_12,2009,3,12,False,False,True
31004_20090322_0000_00,2009,3,00,False,False,False
31004_20090322_1200_12,2009,3,12,False,False,True
31004_20090323_0000_00,2009,3,00,True,False,False
31004_20090323_1200_12,2009,3,12,True,False,False
31004_20090324_0000_00,2009,3,00,True,False,True
31004_20090324_1200_12,2009,3,12,True,False,True
31004_20090325_0000_00,2009,3,00,False,False,False
31004_20090325_1200_12,2009,3,12,False,False,False
31004_20090326_0000_00,2009,3,00,False,False,False
31004_20090326_1200_12,2009,3,12,True,False,False
31004_20090327_0000_00,2009,3,00,False,False,False
31004_20090327_1200_12,2009,3,12,False,False,True
31004_20090328_0000_00,2009,3,00,False,False,True
31004_20090328_1200_12,2009,3,12,False,False,True
31004_20090329_0000_00,2009,3,00,True,False,True
31004_20090329_1200_12,2009,3,12,False,False,False
31004_20090330_0000_00,2009,3,00,True,False,True
31004_20090330_1200_12,2009,3,12,False,False,False
31004_20090331_0000_00,2009,3,00,False,False,True
31004_20090331_1200_12,2009,3,12,False,False,True
31004_20090401_0000_00,2009,4,00,False,False,False
31004_20090401_1200_12,2009,4,12,False,False,True
31004_20090402_0000_00,2009,4,00,False,False,False
31004_20090402_1200_12,2009,4,12,True,False,False
31004_20090403_0000_00,2009,4,00,False,False,False
31004_20090403_1200_12,2009,4,12,False,False,False
31004_20090404_0000_00,2009,4,00,False,False,False
31004_20090404_1200_12,2009,4,12,False,False,False
31004_20090405_0000_00,2009,4,00,False,False,False
31004_20090405_1200_12,2009,4,12,True,False,False
31004_20090406_0000_00,2009,4,00,False,False,False
31004_20090406_1200_12,2009,4,12,False,False,False
31004_20090407_0000_00,2009,4,00,False,False,False
31004_20090407_1200_12,2009,4,12,True,False,False
31004_20090408_0000_00,2009,4,00,False,False,False
31004_20090408_1200_12,2009,4,12,False,False,True
31004_20090409_0000_00,2009,4,00,False,False,False
31004_20090409_1200_12,2009,4,12,False,False,True
31004_20090410_0000_00,2009,4,00,False,False,False
31004_20090410_1200_12,2009,4,12,False,False,False
31004_20090411_0000_00,2009,4,00,False,False,False
31004_20090411_1200_12,2009,4,12,True,False,False
31004_20090412_0000_00,2009,4,00,False,False,False
31004_20090412_1200_12,2009,4,12,False,False,False
31004_20090413_1200_12,2009,4,12,False,False,False
31004_20090414_0000_00,2009,4,00,False,False,False
31004_20090414_1200_12,2009,4,12,False,False,False
31004_20090415_0000_00,2009,4,00,False,False,False
31004_20090415_1200_12,2009,4,12,False,False,False
31004_20090416_0000_00,2009,4,00,False,False,False
31004_20090416_1200_12,2009,4,12,True,False,False
31004_20090417_0000_00,2009,4,00,False,False,False
31004_20090417_1200_12,2009,4,12,False,False,False
31004_20090418_0000_00,2009,4,00,False,False,False
31004_20090418_1200_12,2009,4,12,False,False,False
31004_20090419_0000_00,2009,4,00,False,False,True
31004_20090419_1200_12,2009,4,12,False,False,False
31004_20090420_0000_00,2009,4,00,False,False,False
31004_20090420_1200_12,2009,4,12,True,False,False
31004_20090421_0000_00,2009,4,00,False,False,False
31004_20090421_1200_12,2009,4,12,True,False,False
31004_20090422_0000_00,2009,4,00,True,False,False
31004_20090422_1200_12,2009,4,12,False,False,False
31004_20090423_0000_00,2009,4,00,False,False,False
31004_20090423_1200_12,2009,4,12,False,False,False
31004_20090424_0000_00,2009,4,00,False,False,False
31004_20090424_1200_12,2009,4,12,False,False,False
31004_20090425_0000_00,2009,4,00,False,False,False
31004_20090425_1200_12,2009,4,12,False,False,False
31004_20090426_0000_00,2009,4,00,False,False,False
31004_20090426_1200_12,2009,4,12,False,False,False
31004_20090427_0000_00,2009,4,00,False,False,False
31004_20090427_1200_12,2009,4,12,False,False,False
31004_20090428_0000_00,2009,4,00,False,False,False
31004_20090428_1200_12,2009,4,12,True,False,False
31004_20090429_0000_00,2009,4,00,False,False,False
31004_20090429_1200_12,2009,4,12,False,False,False
31004_20090430_0000_00,2009,4,00,False,False,False
31004_20090430_1200_12,2009,4,12,False,False,False
31004_20090501_1200_12,2009,5,12,False,False,False
31004_20090502_1200_12,2009,5,12,False,False,False
31004_20090503_0000_00,2009,5,00,False,False,True
31004_20090503_1200_12,2009,5,12,False,False,False
31004_20090504_0000_00,2009,5,00,False,False,True
31004_20090504_1200_12,2009,5,12,False,False,True
31004_20090505_0000_00,2009,5,00,False,False,False
31004_20090505_1200_12,2009,5,12,False,False,False
31004_20090506_0000_00,2009,5,00,False,False,False
31004_20090506_1200_12,2009,5,12,False,False,True
31004_20090507_0000_00,2009,5,00,False,False,False
31004_20090507_1200_12,2009,5,12,False,False,False
31004_20090508_0000_00,2009,5,00,False,False,True
31004_20090508_1200_12,2009,5,12,False,False,False
31004_20090509_0000_00,2009,5,00,False,False,True
31004_20090509_1200_12,2009,5,12,False,False,False
31004_20090510_0000_00,2009,5,00,False,False,False
31004_20090510_1200_12,2009,5,12,False,False,False
31004_20090511_0000_00,2009,5,00,False,False,False
31004_20090511_1200_12,2009,5,12,True,False,False
31004_20090512_0000_00,2009,5,00,False,False,False
31004_20090512_1200_12,2009,5,12,False,False,True
31004_20090513_0000_00,2009,5,00,False,False,True
31004_20090513_1200_12,2009,5,12,False,False,False
31004_20090514_0000_00,2009,5,00,False,False,False
31004_20090514_1200_12,2009,5,12,True,False,False
31004_20090515_0000_00,2009,5,00,False,False,True
31004_20090515_1200_12,2009,5,12,False,False,False
31004_20090516_0000_00,2009,5,00,False,False,True
31004_20090516_1200_12,2009,5,12,False,False,False
31004_20090517_0000_00,2009,5,00,False,False,False
31004_20090517_1200_12,2009,5,12,False,False,False
31004_20090518_0000_00,2009,5,00,False,False,True
31004_20090518_1200_12,2009,5,12,False,False,False
31004_20090519_0000_00,2009,5,00,False,False,False
31004_20090519_1200_12,2009,5,12,False,False,False
31004_20090520_0000_00,2009,5,00,False,False,True
31004_20090520_1200_12,2009,5,12,False,False,False
31004_20090521_0000_00,2009,5,00,False,False,False
31004_20090521_1200_12,2009,5,12,False,False,True
31004_20090522_0000_00,2009,5,00,False,False,False
31004_20090522_1200_12,2009,5,12,False,False,False
31004_20090523_0000_00,2009,5,00,False,False,True
31004_20090523_1200_12,2009,5,12,False,False,True
31004_20090524_0000_00,2009,5,00,False,False,False
31004_20090524_1200_12,2009,5,12,False,False,False
31004_20090525_0000_00,2009,5,00,False,False,True
31004_20090525_1200_12,2009,5,12,False,False,False
31004_20090526_0000_00,2009,5,00,False,False,False
31004_20090526_1200_12,2009,5,12,False,False,True
31004_20090527_0000_00,2009,5,00,False,False,False
31004_20090527_1200_12,2009,5,12,False,False,True
31004_20090528_0000_00,2009,5,00,False,False,True
31004_20090528_1200_12,2009,5,12,True,False,False
31004_20090529_0000_00,2009,5,00,False,False,False
31004_20090529_1200_12,2009,5,12,False,False,False
31004_20090530_0000_00,2009,5,00,False,False,False
31004_20090530_1200_12,2009,5,12,False,False,False
31004_20090531_0000_00,2009,5,00,True,False,False
31004_20090531_1200_12,2009,5,12,False,False,False
31004_20090601_0000_00,2009,6,00,False,False,False
31004_20090601_1200_12,2009,6,12,False,False,True
31004_20090602_0000_00,2009,6,00,False,True,False
31004_20090602_1200_12,2009,6,12,False,False,False
31004_20090603_0000_00,2009,6,00,False,True,False
31004_20090603_1200_12,2009,6,12,False,False,False
31004_20090604_0000_00,2009,6,00,False,False,True
31004_20090604_1200_12,2009,6,12,False,False,False
31004_20090605_0000_00,2009,6,00,False,False,False
31004_20090605_1200_12,2009,6,12,False,False,False
31004_20090606_0000_00,2009,6,00,False,False,True
31004_20090606_1200_12,2009,6,12,False,False,False
31004_20090607_0000_00,2009,6,00,False,False,False
31004_20090607_1200_12,2009,6,12,False,False,False
31004_20090608_0000_00,2009,6,00,False,False,False
31004_20090608_1200_12,2009,6,12,False,False,False
31004_20090609_0000_00,2009,6,00,False,False,False
31004_20090609_1200_12,2009,6,12,False,False,False
31004_20090610_0000_00,2009,6,00,False,False,True
31004_20090610_1200_12,2009,6,12,False,False,False
31004_20090611_0000_00,2009,6,00,False,False,True
31004_20090611_1200_12,2009,6,12,False,False,False
31004_20090612_0000_00,2009,6,00,True,False,True
31004_20090612_1200_12,2009,6,12,False,False,False
31004_20090613_0000_00,2009,6,00,False,False,False
31004_20090613_1200_12,2009,6,12,False,False,False
31004_20090614_0000_00,2009,6,00,False,False,False
31004_20090614_1200_12,2009,6,12,False,False,False
31004_20090615_0000_00,2009,6,00,False,False,False
31004_20090615_1200_12,2009,6,12,False,False,False
31004_20090616_0000_00,2009,6,00,False,False,False
31004_20090616_1200_12,2009,6,12,False,False,False
31004_20090617_0000_00,2009,6,00,False,False,False
31004_20090617_1200_12,2009,6,12,False,False,False
31004_20090618_0000_00,2009,6,00,False,False,True
31004_20090618_1200_12,2009,6,12,False,False,False
31004_20090619_0000_00,2009,6,00,False,False,False
31004_20090619_1200_12,2009,6,12,False,False,False
31004_20090620_0000_00,2009,6,00,False,False,False
31004_20090620_1200_12,2009,6,12,False,False,False
31004_20090621_0000_00,2009,6,00,False,False,False
31004_20090622_1200_12,2009,6,12,False,False,False
31004_20090623_0000_00,2009,6,00,False,False,False
31004_20090623_1200_12,2009,6,12,False,False,False
31004_20090624_0000_00,2009,6,00,False,False,False
31004_20090624_1200_12,2009,6,12,False,False,False
