profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20011206_0000_00,2001-12-06 00:00:00,2001,12,00,1,HE,700.0,707.0,2805.4,3010.5,2125.4,2330.5,205.0999999999999,0.5999999999999943,0.292540224280836,,0,0.0,height-primary gap-v3
31004_20011206_1200_12,2001-12-06 12:00:00,2001,12,12,0,G,940.0,756.0,680.0,2480.1,0.0,1800.1,1800.1,12.400000000000006,0.6888506194100331,,0,0.0,height-primary gap-v3
31004_20011207_0000_00,2001-12-07 00:00:00,2001,12,00,0,HE,878.0,765.0,1269.6,2401.5,589.5999999999999,1721.5,1131.9,10.199999999999989,0.9011396766498797,,0,0.0,height-primary gap-v3
31004_20011207_0000_00,2001-12-07 00:00:00,2001,12,00,1,HE,700.0,723.0,2814.3,2856.9,2134.3,2176.9,42.59999999999991,1.4000000000000057,3.286384976525842,,0,0.0,height-primary gap-v3
31004_20011207_1200_12,2001-12-07 12:00:00,2001,12,12,0,G,945.0,929.0,680.0,823.8,0.0,143.79999999999995,143.79999999999995,2.2000000000000135,1.5299026425591198,,0,0.0,height-primary gap-v3
31004_20011207_1200_12,2001-12-07 12:00:00,2001,12,12,1,HE,893.0,847.0,1154.9,1594.1,474.9000000000001,914.0999999999999,439.1999999999998,7.0,1.5938069216757749,,0,0.0,height-primary gap-v3
31004_20011207_1200_12,2001-12-07 12:00:00,2001,12,12,2,HE,657.0,637.0,3642.8,3885.5,2962.8,3205.5,242.69999999999982,0.5999999999999943,0.24721878862793356,,0,0.0,height-primary gap-v3
31004_20011207_1200_12,2001-12-07 12:00:00,2001,12,12,3,HE,500.0,508.0,5220.7,5618.8,4540.7,4938.8,398.10000000000036,1.0,0.25119316754584253,,0,0.0,height-primary gap-v3
31004_20011208_0000_00,2001-12-08 00:00:00,2001,12,00,0,G,948.0,746.0,680.0,2656.1,0.0,1976.1,1976.1,8.0,0.404837811851627,,1,59.5,height-primary gap-v3
31004_20011208_1200_12,2001-12-08 12:00:00,2001,12,12,0,G,951.0,764.0,680.0,2489.1,0.0,1809.1,1809.1,15.0,0.8291415621027031,,0,0.0,height-primary gap-v3
31004_20011208_2300_00,2001-12-08 23:00:00,2001,12,00,0,G,951.0,850.0,680.0,1485.4,0.0,805.4000000000001,805.4000000000001,9.0,1.117457164142041,,0,0.0,height-primary gap-v3
31004_20011209_0000_00,2001-12-09 00:00:00,2001,12,00,0,G,951.0,767.0,680.0,2457.4,0.0,1777.4,1777.4,10.800000000000011,0.6076291211882531,,0,0.0,height-primary gap-v3
31004_20011209_1200_12,2001-12-09 12:00:00,2001,12,12,0,G,953.0,842.0,680.0,1712.5,0.0,1032.5,1032.5,10.199999999999989,0.9878934624697325,,0,0.0,height-primary gap-v3
31004_20011209_1200_12,2001-12-09 12:00:00,2001,12,12,1,HE,700.0,707.0,2893.3,3128.6,2213.3,2448.6,235.29999999999973,0.799999999999983,0.3399915002124878,,0,0.0,height-primary gap-v3
31004_20011210_0000_00,2001-12-10 00:00:00,2001,12,00,0,G,951.0,803.0,680.0,2084.3,0.0,1404.3000000000002,1404.3000000000002,10.400000000000006,0.7405824966175321,,0,0.0,height-primary gap-v3
31004_20011210_0000_00,2001-12-10 00:00:00,2001,12,00,1,HE,733.0,723.0,2822.9,2933.1,2142.9,2253.1,110.19999999999982,1.0,0.9074410163339398,,0,0.0,height-primary gap-v3
31004_20011210_0000_00,2001-12-10 00:00:00,2001,12,00,2,HE,500.0,511.0,5290.8,5622.1,4610.8,4942.1,331.3000000000002,0.5999999999999943,0.18110473890733292,,0,0.0,height-primary gap-v3
31004_20011210_1200_12,2001-12-10 12:00:00,2001,12,12,0,G,950.0,850.0,680.0,1483.3,0.0,803.3,803.3,6.7999999999999865,0.846508153865304,,0,0.0,height-primary gap-v3
31004_20011210_1200_12,2001-12-10 12:00:00,2001,12,12,1,HE,716.0,705.0,3002.5,3126.1,2322.5,2446.1,123.59999999999991,2.0,1.6181229773462795,,0,0.0,height-primary gap-v3
31004_20011211_0000_00,2001-12-11 00:00:00,2001,12,00,0,HE,904.0,793.0,1114.3,2195.1,434.29999999999995,1515.1,1080.8,6.0,0.5551443375277573,,0,0.0,height-primary gap-v3
31004_20011211_0000_00,2001-12-11 00:00:00,2001,12,00,1,HE,686.0,665.0,3359.9,3605.6,2679.9,2925.6,245.69999999999982,1.200000000000017,0.4884004884004957,,0,0.0,height-primary gap-v3
31004_20011211_1200_12,2001-12-11 12:00:00,2001,12,12,0,G,954.0,850.0,680.0,1511.4,0.0,831.4000000000001,831.4000000000001,2.1999999999999886,0.2646139042578769,,0,0.0,height-primary gap-v3
31004_20011211_1200_12,2001-12-11 12:00:00,2001,12,12,1,HE,700.0,713.0,2902.3,3069.6,2222.3,2389.6,167.29999999999973,0.799999999999983,0.47818290496113824,,0,0.0,height-primary gap-v3
31004_20011212_0000_00,2001-12-12 00:00:00,2001,12,00,0,G,953.0,923.0,680.0,949.0,0.0,269.0,269.0,3.0,1.1152416356877324,,0,0.0,height-primary gap-v3
31004_20011212_0000_00,2001-12-12 00:00:00,2001,12,00,1,HE,883.0,850.0,1318.9,1490.4,638.9000000000001,810.4000000000001,171.5,3.400000000000002,1.982507288629739,,0,0.0,height-primary gap-v3
31004_20011212_1200_12,2001-12-12 12:00:00,2001,12,12,0,G,950.0,925.0,680.0,868.5,0.0,188.5,188.5,0.4000000000000057,0.21220159151193935,,0,0.0,height-primary gap-v3
31004_20011212_1200_12,2001-12-12 12:00:00,2001,12,12,1,HE,890.0,843.0,1227.0,1676.7,547.0,996.7,449.70000000000005,6.400000000000006,1.4231710028908173,,0,0.0,height-primary gap-v3
31004_20011213_0000_00,2001-12-13 00:00:00,2001,12,00,0,G,947.0,925.0,680.0,843.5,0.0,163.5,163.5,2.4000000000000057,1.4678899082568841,,0,0.0,height-primary gap-v3
31004_20011213_0000_00,2001-12-13 00:00:00,2001,12,00,1,HE,895.0,782.0,1153.9,2266.0,473.9000000000001,1586.0,1112.1,7.0,0.6294397985792645,,1,60.90000000000009,height-primary gap-v3
31004_20011213_1200_12,2001-12-13 12:00:00,2001,12,12,0,G,946.0,930.0,680.0,823.7,0.0,143.70000000000005,143.70000000000005,3.0,2.0876826722338198,,0,0.0,height-primary gap-v3
31004_20011213_1200_12,2001-12-13 12:00:00,2001,12,12,1,HE,879.0,792.0,1295.4,2153.9,615.4000000000001,1473.9,858.5,5.799999999999983,0.67559697146185,,0,0.0,height-primary gap-v3
31004_20011214_0000_00,2001-12-14 00:00:00,2001,12,00,0,G,945.0,925.0,680.0,827.5,0.0,147.5,147.5,4.200000000000017,2.8474576271186556,,0,0.0,height-primary gap-v3
31004_20011214_0000_00,2001-12-14 00:00:00,2001,12,00,1,HE,890.0,791.0,1183.0,2155.5,503.0,1475.5,972.5,5.400000000000006,0.555269922879178,,0,0.0,height-primary gap-v3
31004_20011214_0000_00,2001-12-14 00:00:00,2001,12,00,2,HE,500.0,530.0,5140.7,5299.7,4460.7,4619.7,159.0,2.3999999999999773,1.5094339622641366,,0,0.0,height-primary gap-v3
31004_20011214_1200_12,2001-12-14 12:00:00,2001,12,12,0,G,945.0,922.0,680.0,887.4,0.0,207.39999999999998,207.39999999999998,4.799999999999983,2.3143683702989315,,0,0.0,height-primary gap-v3
31004_20011214_1200_12,2001-12-14 12:00:00,2001,12,12,1,HE,882.0,850.0,1258.2,1429.4,578.2,749.4000000000001,171.20000000000005,4.799999999999983,2.8037383177569986,,0,0.0,height-primary gap-v3
31004_20011215_0000_00,2001-12-15 00:00:00,2001,12,00,0,G,945.0,850.0,680.0,1441.4,0.0,761.4000000000001,761.4000000000001,4.199999999999992,0.5516154452324654,,0,0.0,height-primary gap-v3
31004_20011215_0000_00,2001-12-15 00:00:00,2001,12,00,1,HE,754.0,743.0,2544.4,2663.0,1864.4,1983.0,118.59999999999991,1.0,0.8431703204047224,,0,0.0,height-primary gap-v3
31004_20011215_0000_00,2001-12-15 00:00:00,2001,12,00,2,HE,700.0,721.0,2842.3,2904.6,2162.3,2224.6,62.29999999999973,0.5999999999999943,0.9630818619582615,,0,0.0,height-primary gap-v3
31004_20011215_1200_12,2001-12-15 12:00:00,2001,12,12,0,E,925.0,841.0,815.6,1635.3,135.60000000000002,955.3,819.6999999999999,3.599999999999998,0.4391850677076977,,0,0.0,height-primary gap-v3
31004_20011215_1200_12,2001-12-15 12:00:00,2001,12,12,1,HE,771.0,762.0,2346.7,2441.9,1666.6999999999998,1761.9,95.20000000000027,2.4000000000000057,2.521008403361343,,0,0.0,height-primary gap-v3
31004_20011216_0000_00,2001-12-16 00:00:00,2001,12,00,0,HE,825.0,791.0,1758.6,2103.6,1078.6,1423.6,345.0,6.799999999999983,1.9710144927536182,,0,0.0,height-primary gap-v3
31004_20011216_0000_00,2001-12-16 00:00:00,2001,12,00,1,HE,706.0,676.0,3021.8,3367.4,2341.8,2687.4,345.5999999999999,1.0,0.2893518518518519,,0,0.0,height-primary gap-v3
31004_20011216_1200_12,2001-12-16 12:00:00,2001,12,12,0,HE,852.0,700.0,1475.0,2766.4,795.0,2086.4,1291.4,6.400000000000006,0.4955861855350786,,0,0.0,height-primary gap-v3
31004_20011217_0000_00,2001-12-17 00:00:00,2001,12,00,0,HE,830.0,742.0,1708.8,2622.5,1028.8,1942.5,913.7,5.2000000000000135,0.5691145890336011,,0,0.0,height-primary gap-v3
31004_20011217_0000_00,2001-12-17 00:00:00,2001,12,00,1,HE,500.0,537.0,5140.7,5152.2,4460.7,4472.2,11.5,1.4000000000000057,12.17391304347831,,0,0.0,height-primary gap-v3
31004_20011217_1200_12,2001-12-17 12:00:00,2001,12,12,0,HE,817.0,756.0,1838.7,2471.5,1158.7,1791.5,632.8,4.599999999999994,0.726927939317319,,0,0.0,height-primary gap-v3
31004_20011218_0000_00,2001-12-18 00:00:00,2001,12,00,0,HE,818.0,754.0,1837.4,2501.6,1157.4,1821.6,664.1999999999998,2.4000000000000057,0.3613369467028013,,0,0.0,height-primary gap-v3
31004_20011218_1200_12,2001-12-18 12:00:00,2001,12,12,0,G,945.0,925.0,680.0,838.5,0.0,158.5,158.5,0.5999999999999943,0.37854889589905005,,0,0.0,height-primary gap-v3
31004_20011218_1200_12,2001-12-18 12:00:00,2001,12,12,1,HE,850.0,747.0,1459.3,2619.8,779.3,1939.8000000000002,1160.5000000000002,4.0,0.3446790176647996,,0,0.0,height-primary gap-v3
31004_20011219_0000_00,2001-12-19 00:00:00,2001,12,00,0,HE,856.0,822.0,1515.4,1849.6,835.4000000000001,1169.6,334.1999999999998,1.8000000000000114,0.5385996409335764,,0,0.0,height-primary gap-v3
31004_20011219_0000_00,2001-12-19 00:00:00,2001,12,00,1,HE,751.0,724.0,2585.2,2879.8,1905.1999999999998,2199.8,294.60000000000036,2.5999999999999943,0.8825526137135068,,0,0.0,height-primary gap-v3
31004_20011219_0000_00,2001-12-19 00:00:00,2001,12,00,2,HE,655.0,635.0,3675.1,3918.4,2995.1,3238.4,243.30000000000018,0.5999999999999979,0.24660912453760683,,0,0.0,height-primary gap-v3
31004_20011219_0000_00,2001-12-19 00:00:00,2001,12,00,3,HE,500.0,512.0,5360.9,5567.9,4680.9,4887.9,207.0,1.4000000000000021,0.67632850241546,,0,0.0,height-primary gap-v3
31004_20011219_1200_12,2001-12-19 12:00:00,2001,12,12,0,HE,839.0,738.0,1689.8,2734.4,1009.8,2054.4,1044.6000000000001,3.5999999999999943,0.34462952326249224,,0,0.0,height-primary gap-v3
31004_20011219_1200_12,2001-12-19 12:00:00,2001,12,12,1,HE,569.0,552.0,4775.7,5007.3,4095.7,4327.3,231.60000000000036,1.799999999999983,0.7772020725388515,,0,0.0,height-primary gap-v3
31004_20011220_0000_00,2001-12-20 00:00:00,2001,12,00,0,HE,849.0,790.0,1600.8,2191.7,920.8,1511.6999999999998,590.8999999999999,5.799999999999983,0.9815535623624952,,0,0.0,height-primary gap-v3
31004_20011220_0000_00,2001-12-20 00:00:00,2001,12,00,1,HE,756.0,734.0,2548.6,2786.6,1868.6,2106.6,238.0,0.6000000000000227,0.252100840336144,,0,0.0,height-primary gap-v3
31004_20011220_1200_12,2001-12-20 12:00:00,2001,12,12,0,HE,879.0,793.0,1330.5,2178.0,650.5,1498.0,847.5,2.8000000000000114,0.33038348082596003,,0,0.0,height-primary gap-v3
31004_20011220_1200_12,2001-12-20 12:00:00,2001,12,12,1,HE,500.0,510.0,5420.9,5628.9,4740.9,4948.9,208.0,0.9999999999999964,0.48076923076922906,,0,0.0,height-primary gap-v3
31004_20011221_0000_00,2001-12-21 00:00:00,2001,12,00,0,G,949.0,842.0,680.0,1677.8,0.0,997.8,997.8,5.999999999999972,0.6013229104028835,,0,0.0,height-primary gap-v3
31004_20011221_0000_00,2001-12-21 00:00:00,2001,12,00,1,HE,500.0,518.0,5410.9,5504.2,4730.9,4824.2,93.30000000000018,2.2000000000000135,2.3579849946409532,,0,0.0,height-primary gap-v3
31004_20011221_1200_12,2001-12-21 12:00:00,2001,12,12,0,G,942.0,871.0,680.0,1336.2,0.0,656.2,656.2,8.39999999999998,1.2800975312404725,,0,0.0,height-primary gap-v3
31004_20011222_0000_00,2001-12-22 00:00:00,2001,12,00,0,G,938.0,880.0,680.0,1215.2,0.0,535.2,535.2,0.6000000000000227,0.11210762331838989,,0,0.0,height-primary gap-v3
31004_20011222_1200_12,2001-12-22 12:00:00,2001,12,12,0,HE,864.0,773.0,1429.6,2342.9,749.5999999999999,1662.9,913.3000000000002,1.1999999999999922,0.13139165662980312,,0,0.0,height-primary gap-v3
31004_20011222_1200_12,2001-12-22 12:00:00,2001,12,12,1,HE,500.0,533.0,5230.7,5257.1,4550.7,4577.1,26.400000000000546,3.0,11.363636363636129,,0,0.0,height-primary gap-v3
31004_20011223_0000_00,2001-12-23 00:00:00,2001,12,00,0,HE,833.0,778.0,1696.6,2256.0,1016.5999999999999,1576.0,559.4000000000001,4.199999999999989,0.7508044333214137,,0,0.0,height-primary gap-v3
31004_20011223_1200_12,2001-12-23 12:00:00,2001,12,12,0,HE,862.0,782.0,1413.6,2214.2,733.5999999999999,1534.1999999999998,800.5999999999999,1.4000000000000057,0.17486884836372793,,0,0.0,height-primary gap-v3
31004_20011224_0000_00,2001-12-24 00:00:00,2001,12,00,0,HE,832.0,794.0,1644.9,2029.0,964.9000000000001,1349.0,384.0999999999999,1.4000000000000323,0.36448841447540553,,0,0.0,height-primary gap-v3
31004_20011224_0000_00,2001-12-24 00:00:00,2001,12,00,1,HE,500.0,516.0,5280.8,5413.4,4600.8,4733.4,132.59999999999945,1.1999999999999886,0.904977375565606,,0,0.0,height-primary gap-v3
31004_20011224_1200_12,2001-12-24 12:00:00,2001,12,12,0,HE,500.0,530.0,5130.6,5211.2,4450.6,4531.2,80.59999999999945,1.4000000000000057,1.736972704714659,,0,0.0,height-primary gap-v3
31004_20011225_0000_00,2001-12-25 00:00:00,2001,12,00,0,HE,700.0,718.0,2770.3,2844.1,2090.3,2164.1,73.79999999999973,0.7999999999999865,1.0840108401083868,,0,0.0,height-primary gap-v3
31004_20011225_1200_12,2001-12-25 12:00:00,2001,12,12,0,HE,855.0,831.0,1437.0,1672.5,757.0,992.5,235.5,1.3999999999999808,0.5944798301486117,,0,0.0,height-primary gap-v3
31004_20011226_0000_00,2001-12-26 00:00:00,2001,12,00,0,HE,700.0,708.0,2757.3,2930.8,2077.3,2250.8,173.5,0.4000000000000057,0.23054755043227992,,0,0.0,height-primary gap-v3
31004_20011226_1200_12,2001-12-26 12:00:00,2001,12,12,0,HE,682.0,655.0,3271.9,3591.5,2591.9,2911.5,319.5999999999999,1.0,0.31289111389236557,,0,0.0,height-primary gap-v3
31004_20011227_0000_00,2001-12-27 00:00:00,2001,12,00,0,HE,782.0,700.0,2170.8,2763.3,1490.8000000000002,2083.3,592.5,2.5999999999999943,0.4388185654008429,,0,0.0,height-primary gap-v3
31004_20011227_1200_12,2001-12-27 12:00:00,2001,12,12,0,G,933.0,901.0,680.0,973.4,0.0,293.4,293.4,3.2000000000000135,1.0906612133606046,,0,0.0,height-primary gap-v3
31004_20011227_1200_12,2001-12-27 12:00:00,2001,12,12,1,HE,821.0,766.0,1745.8,2312.9,1065.8,1632.9,567.1000000000001,3.5999999999999943,0.634808675718567,,0,0.0,height-primary gap-v3
31004_20011228_0000_00,2001-12-28 00:00:00,2001,12,00,0,G,928.0,902.0,680.0,919.1,0.0,239.10000000000002,239.10000000000002,5.400000000000006,2.258469259723967,,0,0.0,height-primary gap-v3
31004_20011228_0000_00,2001-12-28 00:00:00,2001,12,00,1,HE,855.0,779.0,1365.8,2132.2,685.8,1452.1999999999998,766.3999999999999,3.4000000000000057,0.4436325678496877,,0,0.0,height-primary gap-v3
31004_20011228_1200_12,2001-12-28 12:00:00,2001,12,12,0,HE,816.0,766.0,1787.2,2304.2,1107.2,1624.1999999999998,516.9999999999998,2.5999999999999943,0.5029013539651829,,0,0.0,height-primary gap-v3
31004_20011229_0000_00,2001-12-29 00:00:00,2001,12,00,0,G,934.0,925.0,680.0,752.5,0.0,72.5,72.5,1.0,1.3793103448275863,,0,0.0,height-primary gap-v3
31004_20011229_0000_00,2001-12-29 00:00:00,2001,12,00,1,HE,850.0,700.0,1364.4,2764.3,684.4000000000001,2084.3,1399.9,2.4000000000000057,0.17144081720122906,,0,0.0,height-primary gap-v3
31004_20011229_1200_12,2001-12-29 12:00:00,2001,12,12,0,G,932.0,916.0,680.0,825.8,0.0,145.79999999999995,145.79999999999995,6.400000000000006,4.389574759945136,,0,0.0,height-primary gap-v3
31004_20011229_1200_12,2001-12-29 12:00:00,2001,12,12,1,HE,845.0,810.0,1499.0,1847.9,819.0,1167.9,348.9000000000001,1.5999999999999943,0.45858412152479044,,0,0.0,height-primary gap-v3
31004_20011229_1200_12,2001-12-29 12:00:00,2001,12,12,2,HE,706.0,677.0,2962.0,3296.3,2282.0,2616.3,334.3000000000002,1.4000000000000021,0.41878552198624036,,0,0.0,height-primary gap-v3
31004_20011230_0000_00,2001-12-30 00:00:00,2001,12,00,0,G,927.0,861.0,680.0,1298.7,0.0,618.7,618.7,10.199999999999989,1.6486180701470807,,0,0.0,height-primary gap-v3
31004_20011230_1200_12,2001-12-30 12:00:00,2001,12,12,0,G,930.0,850.0,680.0,1325.4,0.0,645.4000000000001,645.4000000000001,5.599999999999994,0.8676789587852485,,0,0.0,height-primary gap-v3
31004_20011230_1200_12,2001-12-30 12:00:00,2001,12,12,1,HE,500.0,516.0,5060.6,5381.0,4380.6,4701.0,320.39999999999964,1.0,0.3121098626716608,,0,0.0,height-primary gap-v3
31004_20011231_0000_00,2001-12-31 00:00:00,2001,12,00,0,G,937.0,910.0,680.0,926.0,0.0,246.0,246.0,3.9999999999999964,1.6260162601626003,,0,0.0,height-primary gap-v3
31004_20011231_0000_00,2001-12-31 00:00:00,2001,12,00,1,HE,875.0,807.0,1253.8,1922.3,573.8,1242.3,668.5,2.7999999999999865,0.41884816753926496,,0,0.0,height-primary gap-v3
31004_20011231_1200_12,2001-12-31 12:00:00,2001,12,12,0,G,944.0,850.0,680.0,1412.3,0.0,732.3,732.3,9.799999999999983,1.3382493513587306,,0,0.0,height-primary gap-v3
31004_20011231_1200_12,2001-12-31 12:00:00,2001,12,12,1,HE,700.0,703.0,2799.3,3098.2,2119.3,2418.2,298.89999999999964,0.7999999999999865,0.26764804282368265,,0,0.0,height-primary gap-v3
31004_20020101_0000_00,2002-01-01 00:00:00,2002,1,00,0,G,943.0,850.0,680.0,1422.3,0.0,742.3,742.3,15.800000000000011,2.1285194665229707,,0,0.0,height-primary gap-v3
31004_20020101_0000_00,2002-01-01 00:00:00,2002,1,00,1,HE,500.0,520.0,5180.7,5427.5,4500.7,4747.5,246.80000000000018,2.1999999999999886,0.8914100486223611,,0,0.0,height-primary gap-v3
31004_20020101_1200_12,2002-01-01 12:00:00,2002,1,12,0,G,938.0,816.0,680.0,1840.0,0.0,1160.0,1160.0,14.400000000000002,1.2413793103448278,,1,59.200000000000045,height-primary gap-v3
31004_20020102_0000_00,2002-01-02 00:00:00,2002,1,00,0,G,933.0,850.0,680.0,1369.4,0.0,689.4000000000001,689.4000000000001,12.0,1.7406440382941686,,0,0.0,height-primary gap-v3
31004_20020102_1200_12,2002-01-02 12:00:00,2002,1,12,0,HE,893.0,850.0,1021.2,1349.4,341.20000000000005,669.4000000000001,328.20000000000005,2.0,0.6093845216331505,,0,0.0,height-primary gap-v3
31004_20020103_0000_00,2002-01-03 00:00:00,2002,1,00,0,G,922.0,879.0,680.0,1081.1,0.0,401.0999999999999,401.0999999999999,1.4000000000000323,0.349040139616064,,0,0.0,height-primary gap-v3
31004_20020104_0000_00,2002-01-04 00:00:00,2002,1,00,0,HE,500.0,511.0,5140.7,5454.4,4460.7,4774.4,313.6999999999998,1.0,0.31877590054191923,,0,0.0,height-primary gap-v3
31004_20020104_1200_12,2002-01-04 12:00:00,2002,1,12,0,G,934.0,882.0,680.0,1160.6,0.0,480.5999999999999,480.5999999999999,5.0,1.040366208905535,,0,0.0,height-primary gap-v3
31004_20020104_1200_12,2002-01-04 12:00:00,2002,1,12,1,HE,776.0,734.0,2216.1,2666.9,1536.1,1986.9,450.8000000000002,0.5999999999999943,0.1330967169476473,,0,0.0,height-primary gap-v3
31004_20020105_0000_00,2002-01-05 00:00:00,2002,1,00,0,HE,500.0,521.0,5180.7,5259.3,4500.7,4579.3,78.60000000000036,2.5999999999999943,3.3078880407124456,,0,0.0,height-primary gap-v3
31004_20020105_1200_12,2002-01-05 12:00:00,2002,1,12,0,HE,878.0,854.0,1126.8,1357.6,446.79999999999995,677.5999999999999,230.79999999999995,0.8000000000000131,0.3466204506065915,,0,0.0,height-primary gap-v3
31004_20020106_0000_00,2002-01-06 00:00:00,2002,1,00,0,HE,626.0,606.0,3955.2,4208.1,3275.2,3528.1000000000004,252.90000000000055,1.1999999999999886,0.47449584816132306,,0,0.0,height-primary gap-v3
31004_20020106_1200_12,2002-01-06 12:00:00,2002,1,12,0,HE,862.0,814.0,1448.8,1921.2,768.8,1241.2,472.4000000000001,4.400000000000006,0.9314140558848444,,0,0.0,height-primary gap-v3
31004_20020106_1200_12,2002-01-06 12:00:00,2002,1,12,1,HE,700.0,722.0,2848.3,2893.5,2168.3,2213.5,45.19999999999982,1.0,2.212389380530982,,0,0.0,height-primary gap-v3
31004_20020107_0000_00,2002-01-07 00:00:00,2002,1,00,0,G,946.0,915.0,680.0,960.2,0.0,280.20000000000005,280.20000000000005,5.0,1.784439685938615,,0,0.0,height-primary gap-v3
31004_20020107_0000_00,2002-01-07 00:00:00,2002,1,00,1,HE,880.0,812.0,1285.9,1950.0,605.9000000000001,1270.0,664.0999999999999,5.599999999999994,0.843246499021231,,0,0.0,height-primary gap-v3
31004_20020107_0000_00,2002-01-07 00:00:00,2002,1,00,2,HE,500.0,529.0,5220.7,5322.0,4540.7,4642.0,101.30000000000018,2.6000000000000227,2.5666337611056447,,0,0.0,height-primary gap-v3
31004_20020107_1200_12,2002-01-07 12:00:00,2002,1,12,0,G,942.0,831.0,680.0,1725.1,0.0,1045.1,1045.1,10.799999999999983,1.0333939335948696,,0,0.0,height-primary gap-v3
31004_20020108_0000_00,2002-01-08 00:00:00,2002,1,00,0,G,937.0,878.0,680.0,1225.3,0.0,545.3,545.3,2.0,0.3667705849990831,,0,0.0,height-primary gap-v3
31004_20020108_0000_00,2002-01-08 00:00:00,2002,1,00,1,HE,750.0,715.0,2518.7,2903.4,1838.6999999999998,2223.4,384.7000000000003,1.5999999999999943,0.41590850012996966,,0,0.0,height-primary gap-v3
31004_20020108_1200_12,2002-01-08 12:00:00,2002,1,12,0,G,932.0,908.0,680.0,899.5,0.0,219.5,219.5,3.599999999999998,1.6400911161731198,,0,0.0,height-primary gap-v3
31004_20020108_1200_12,2002-01-08 12:00:00,2002,1,12,1,HE,850.0,829.0,1357.3,1657.0,677.3,977.0,299.70000000000005,0.5999999999999979,0.20020020020019946,,0,0.0,height-primary gap-v3
31004_20020109_0000_00,2002-01-09 00:00:00,2002,1,00,0,G,926.0,878.0,680.0,1126.8,0.0,446.79999999999995,446.79999999999995,2.1999999999999886,0.4923903312444022,,0,0.0,height-primary gap-v3
31004_20020109_1200_12,2002-01-09 12:00:00,2002,1,12,0,G,922.0,897.0,680.0,911.3,0.0,231.29999999999995,231.29999999999995,4.400000000000006,1.9022913964548234,,0,0.0,height-primary gap-v3
31004_20020110_0000_00,2002-01-10 00:00:00,2002,1,00,0,G,918.0,899.0,680.0,856.1,0.0,176.10000000000002,176.10000000000002,4.400000000000006,2.498580352072689,,0,0.0,height-primary gap-v3
31004_20020110_0000_00,2002-01-10 00:00:00,2002,1,00,1,HE,858.0,839.0,1246.6,1432.7,566.5999999999999,752.7,186.10000000000014,1.4000000000000021,0.7522837184309518,,0,0.0,height-primary gap-v3
31004_20020110_0000_00,2002-01-10 00:00:00,2002,1,00,2,HE,500.0,508.0,5010.5,5400.9,4330.5,4720.9,390.39999999999964,1.0,0.2561475409836068,,0,0.0,height-primary gap-v3
31004_20020110_1200_12,2002-01-10 12:00:00,2002,1,12,0,HE,700.0,712.0,2651.3,2755.2,1971.3000000000002,2075.2,103.89999999999964,0.4000000000000057,0.38498556304139275,,0,0.0,height-primary gap-v3
31004_20020111_0000_00,2002-01-11 00:00:00,2002,1,00,0,HE,850.0,856.0,1242.4,1266.0,562.4000000000001,586.0,23.59999999999991,0.4000000000000057,1.6949152542373187,,0,0.0,height-primary gap-v3
31004_20020111_1200_12,2002-01-11 12:00:00,2002,1,12,0,HE,865.0,836.0,1278.1,1561.0,598.0999999999999,881.0,282.9000000000001,0.5999999999999943,0.21208907741251118,,0,0.0,height-primary gap-v3
31004_20020112_0000_00,2002-01-12 00:00:00,2002,1,00,0,G,932.0,931.0,680.0,689.1,0.0,9.100000000000023,9.100000000000023,1.0,10.989010989010962,,0,0.0,height-primary gap-v3
31004_20020112_1200_12,2002-01-12 12:00:00,2002,1,12,0,G,932.0,880.0,680.0,1161.7,0.0,481.70000000000005,481.70000000000005,2.599999999999998,0.5397550342536843,,0,0.0,height-primary gap-v3
31004_20020113_0000_00,2002-01-13 00:00:00,2002,1,00,0,G,929.0,856.0,680.0,1365.0,0.0,685.0,685.0,5.400000000000002,0.788321167883212,,0,0.0,height-primary gap-v3
31004_20020113_1200_12,2002-01-13 12:00:00,2002,1,12,0,E,916.0,850.0,798.7,1345.4,118.70000000000005,665.4000000000001,546.7,2.200000000000017,0.40241448692153226,,0,0.0,height-primary gap-v3
31004_20020113_1200_12,2002-01-13 12:00:00,2002,1,12,1,HE,500.0,503.0,5140.7,5564.9,4460.7,4884.9,424.1999999999998,0.4000000000000057,0.09429514380009568,,0,0.0,height-primary gap-v3
31004_20020114_0000_00,2002-01-14 00:00:00,2002,1,00,0,HE,892.0,856.0,1012.5,1356.1,332.5,676.0999999999999,343.5999999999999,3.0000000000000018,0.8731082654249134,,0,0.0,height-primary gap-v3
31004_20020114_1200_12,2002-01-14 12:00:00,2002,1,12,0,HE,832.0,803.0,1662.6,1954.2,982.5999999999999,1274.2,291.60000000000014,5.0,1.7146776406035658,,0,0.0,height-primary gap-v3
31004_20020114_1200_12,2002-01-14 12:00:00,2002,1,12,1,HE,641.0,610.0,3761.4,4148.7,3081.4,3468.7,387.2999999999997,0.4000000000000057,0.10327911179964007,,0,0.0,height-primary gap-v3
